feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,under_with_pair,under_without_pair,under_denominator_with,under_denominator_without,under_rate_with,under_rate_without,lift,delta,eligible_lift
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,10,85,0.105263,0,6,52,244,0,0.0245902,0,-0.0245902,true
has_maximum__AND__has_required,has_maximum,has_required,16,79,0.168421,0,6,53,243,0,0.0246914,0,-0.0246914,true
has_maxLength__AND__has_minimum,has_maxLength,has_minimum,14,81,0.147368,0,6,63,233,0,0.0257511,0,-0.0257511,true
has_minLength__AND__has_minimum,has_minLength,has_minimum,12,83,0.126316,0,6,63,233,0,0.0257511,0,-0.0257511,true
has_minItems__AND__has_minimum,has_minItems,has_minimum,18,77,0.189474,0,6,67,229,0,0.0262009,0,-0.0262009,true
has_anyOf__AND__has_default,has_anyOf,has_default,21,74,0.221053,0,6,79,217,0,0.0276498,0,-0.0276498,true
has_boolean_schema__AND__has_default,has_boolean_schema,has_default,26,69,0.273684,0,6,89,207,0,0.0289855,0,-0.0289855,true
has_defs__AND__has_minimum,has_defs,has_minimum,23,72,0.242105,0,6,89,207,0,0.0289855,0,-0.0289855,true
has_minimum__AND__has_ref,has_minimum,has_ref,23,72,0.242105,0,6,89,207,0,0.0289855,0,-0.0289855,true
has_default__AND__has_enum,has_default,has_enum,32,63,0.336842,0,6,93,203,0,0.0295567,0,-0.0295567,true
has_additionalProperties__AND__has_default,has_additionalProperties,has_default,29,66,0.305263,0,6,94,202,0,0.029703,0,-0.029703,true
has_default__AND__has_ref,has_default,has_ref,29,66,0.305263,0,6,100,196,0,0.0306122,0,-0.0306122,true
has_default__AND__has_defs,has_default,has_defs,31,64,0.326316,0,6,103,193,0,0.0310881,0,-0.0310881,true
has_minimum__AND__has_required,has_minimum,has_required,28,67,0.294737,0,6,105,191,0,0.0314136,0,-0.0314136,true
has_default__AND__has_required,has_default,has_required,35,60,0.368421,0,6,107,189,0,0.031746,0,-0.031746,true
has_default__AND__has_items,has_default,has_items,36,59,0.378947,0,6,114,182,0,0.032967,0,-0.032967,true
has_default__AND__has_properties,has_default,has_properties,39,56,0.410526,0,6,117,179,0,0.0335196,0,-0.0335196,true
has_default__AND__has_type,has_default,has_type,39,56,0.410526,0,6,117,179,0,0.0335196,0,-0.0335196,true
has_properties__AND__has_type,has_properties,has_type,95,0,1,6,0,296,0,0.0202703,0,inf,0.0202703,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,4,91,0.0421053,4,2,19,277,0.210526,0.00722022,29.1579,0.203306,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,4,91,0.0421053,4,2,19,277,0.210526,0.00722022,29.1579,0.203306,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,4,91,0.0421053,4,2,19,277,0.210526,0.00722022,29.1579,0.203306,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,4,91,0.0421053,4,2,19,277,0.210526,0.00722022,29.1579,0.203306,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,3,92,0.0315789,3,3,12,284,0.25,0.0105634,23.6667,0.239437,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,1,94,0.0105263,1,5,7,289,0.142857,0.017301,8.25714,0.125556,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,93,0.0210526,1,5,11,285,0.0909091,0.0175439,5.18182,0.0733652,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,2,93,0.0210526,1,5,11,285,0.0909091,0.0175439,5.18182,0.0733652,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,2,93,0.0210526,1,5,12,284,0.0833333,0.0176056,4.73333,0.0657277,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,93,0.0210526,1,5,12,284,0.0833333,0.0176056,4.73333,0.0657277,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,2,93,0.0210526,1,5,12,284,0.0833333,0.0176056,4.73333,0.0657277,false
has_maxItems__AND__has_oneOf,has_maxItems,has_oneOf,5,90,0.0526316,1,5,14,282,0.0714286,0.0177305,4.02857,0.0536981,false
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,4,91,0.0421053,1,5,15,281,0.0666667,0.0177936,3.74667,0.0488731,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,3,92,0.0315789,1,5,16,280,0.0625,0.0178571,3.5,0.0446429,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,3,92,0.0315789,1,5,16,280,0.0625,0.0178571,3.5,0.0446429,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,3,92,0.0315789,1,5,16,280,0.0625,0.0178571,3.5,0.0446429,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,3,92,0.0315789,1,5,16,280,0.0625,0.0178571,3.5,0.0446429,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,3,92,0.0315789,1,5,16,280,0.0625,0.0178571,3.5,0.0446429,false
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,5,90,0.0526316,1,5,18,278,0.0555556,0.0179856,3.08889,0.0375699,false
has_defs__AND__has_maxItems,has_defs,has_maxItems,6,89,0.0631579,1,5,19,277,0.0526316,0.0180505,2.91579,0.034581,false
has_maxItems__AND__has_ref,has_maxItems,has_ref,6,89,0.0631579,1,5,19,277,0.0526316,0.0180505,2.91579,0.034581,false
has_minItems__AND__has_not,has_minItems,has_not,4,91,0.0421053,1,5,22,274,0.0454545,0.0182482,2.49091,0.0272064,false
has_not__AND__has_oneOf,has_not,has_oneOf,4,91,0.0421053,1,5,22,274,0.0454545,0.0182482,2.49091,0.0272064,false
has_allOf__AND__has_minItems,has_allOf,has_minItems,3,92,0.0315789,1,5,22,274,0.0454545,0.0182482,2.49091,0.0272064,false
has_allOf__AND__has_not,has_allOf,has_not,4,91,0.0421053,1,5,24,272,0.0416667,0.0183824,2.26667,0.0232843,false
has_items__AND__has_properties,has_items,has_properties,90,5,0.947368,3,3,290,6,0.0103448,0.5,0.0206897,-0.489655,false
has_items__AND__has_type,has_items,has_type,90,5,0.947368,3,3,290,6,0.0103448,0.5,0.0206897,-0.489655,false
has_default__AND__has_maxItems,has_default,has_maxItems,1,94,0.0105263,0,6,0,296,0,0.0202703,0,-0.0202703,false
has_default__AND__has_maxLength,has_default,has_maxLength,1,94,0.0105263,0,6,3,293,0,0.0204778,0,-0.0204778,false
has_maxItems__AND__has_patternProperties,has_maxItems,has_patternProperties,1,94,0.0105263,0,6,3,293,0,0.0204778,0,-0.0204778,false
has_default__AND__has_oneOf,has_default,has_oneOf,3,92,0.0315789,0,6,4,292,0,0.0205479,0,-0.0205479,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,94,0.0105263,0,6,4,292,0,0.0205479,0,-0.0205479,false
has_default__AND__has_multipleOf,has_default,has_multipleOf,1,94,0.0105263,0,6,5,291,0,0.0206186,0,-0.0206186,false
has_oneOf__AND__has_patternProperties,has_oneOf,has_patternProperties,2,93,0.0210526,0,6,6,290,0,0.0206897,0,-0.0206897,false
has_default__AND__has_maximum,has_default,has_maximum,4,91,0.0421053,0,6,7,289,0,0.0207612,0,-0.0207612,false
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,5,90,0.0526316,0,6,9,287,0,0.0209059,0,-0.0209059,false
has_default__AND__has_minLength,has_default,has_minLength,1,94,0.0105263,0,6,10,286,0,0.020979,0,-0.020979,false
has_minLength__AND__has_patternProperties,has_minLength,has_patternProperties,1,94,0.0105263,0,6,10,286,0,0.020979,0,-0.020979,false
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,2,93,0.0210526,0,6,13,283,0,0.0212014,0,-0.0212014,false
has_anyOf__AND__has_patternProperties,has_anyOf,has_patternProperties,2,93,0.0210526,0,6,13,283,0,0.0212014,0,-0.0212014,false
has_additionalProperties__AND__has_exclusiveMaximum,has_additionalProperties,has_exclusiveMaximum,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_boolean_schema__AND__has_exclusiveMaximum,has_boolean_schema,has_exclusiveMaximum,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_items,has_exclusiveMaximum,has_items,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_maxItems,has_exclusiveMaximum,has_maxItems,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_minItems,has_exclusiveMaximum,has_minItems,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_minimum,has_exclusiveMaximum,has_minimum,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,3,92,0.0315789,0,6,14,282,0,0.0212766,0,-0.0212766,false
has_boolean_schema__AND__has_patternProperties,has_boolean_schema,has_patternProperties,3,92,0.0315789,0,6,16,280,0,0.0214286,0,-0.0214286,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,4,91,0.0421053,0,6,18,278,0,0.0215827,0,-0.0215827,false
has_additionalProperties__AND__has_patternProperties,has_additionalProperties,has_patternProperties,4,91,0.0421053,0,6,19,277,0,0.0216606,0,-0.0216606,false
has_pattern__AND__has_patternProperties,has_pattern,has_patternProperties,4,91,0.0421053,0,6,19,277,0,0.0216606,0,-0.0216606,false
