feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,timeout_with_pair,timeout_without_pair,timeout_denominator_with,timeout_denominator_without,timeout_rate_with,timeout_rate_without,lift,delta,eligible_lift
has_boolean_schema__AND__has_defs,has_boolean_schema,has_defs,697,4263,0.140524,13,177,697,4263,0.0186514,0.0415201,0.449213,-0.0228687,true
has_ref__AND__has_required,has_ref,has_required,866,4094,0.174597,16,174,866,4094,0.0184758,0.0425012,0.434711,-0.0240255,true
has_additionalProperties__AND__has_defs,has_additionalProperties,has_defs,736,4224,0.148387,13,177,736,4224,0.017663,0.0419034,0.421518,-0.0242404,true
has_allOf__AND__has_oneOf,has_allOf,has_oneOf,62,4898,0.0125,1,189,62,4898,0.016129,0.0385872,0.417989,-0.0224581,true
has_defs__AND__has_required,has_defs,has_required,912,4048,0.183871,16,174,912,4048,0.0175439,0.0429842,0.408147,-0.0254403,true
has_minProperties__AND__has_required,has_minProperties,has_required,68,4892,0.0137097,1,189,68,4892,0.0147059,0.0386345,0.380641,-0.0239286,true
has_defs__AND__has_ref,has_defs,has_ref,1033,3927,0.208266,17,173,1033,3927,0.0164569,0.044054,0.373563,-0.0275971,true
has_properties__AND__has_ref,has_properties,has_ref,1046,3914,0.210887,17,173,1046,3914,0.0162524,0.0442003,0.367699,-0.0279479,true
has_ref__AND__has_type,has_ref,has_type,1050,3910,0.211694,17,173,1050,3910,0.0161905,0.0442455,0.365923,-0.028055,true
has_minProperties__AND__has_properties,has_minProperties,has_properties,73,4887,0.0147177,1,189,73,4887,0.0136986,0.038674,0.354207,-0.0249754,true
has_minItems__AND__has_patternProperties,has_minItems,has_patternProperties,75,4885,0.015121,1,189,75,4885,0.0133333,0.0386899,0.344621,-0.0253565,true
has_defs__AND__has_properties,has_defs,has_properties,1135,3825,0.228831,17,173,1135,3825,0.014978,0.0452288,0.33116,-0.0302508,true
has_defs__AND__has_type,has_defs,has_type,1141,3819,0.23004,17,173,1141,3819,0.0148992,0.0452998,0.328902,-0.0304006,true
has_anyOf__AND__has_minimum,has_anyOf,has_minimum,79,4881,0.0159274,1,189,79,4881,0.0126582,0.0387216,0.326904,-0.0260633,true
has_enum__AND__has_ref,has_enum,has_ref,551,4409,0.111089,7,183,551,4409,0.0127042,0.041506,0.30608,-0.0288018,true
has_minProperties__AND__has_type,has_minProperties,has_type,85,4875,0.0171371,1,189,85,4875,0.0117647,0.0387692,0.303455,-0.0270045,true
has_defs__AND__has_enum,has_defs,has_enum,570,4390,0.114919,7,183,570,4390,0.0122807,0.0416856,0.294603,-0.0294049,true
has_default__AND__has_ref,has_default,has_ref,182,4778,0.0366935,2,188,182,4778,0.010989,0.039347,0.279285,-0.028358,true
has_allOf__AND__has_enum,has_allOf,has_enum,96,4864,0.0193548,1,189,96,4864,0.0104167,0.0388569,0.268078,-0.0284402,true
has_anyOf__AND__has_oneOf,has_anyOf,has_oneOf,96,4864,0.0193548,1,189,96,4864,0.0104167,0.0388569,0.268078,-0.0284402,true
has_default__AND__has_defs,has_default,has_defs,203,4757,0.0409274,2,188,203,4757,0.00985222,0.0395207,0.249293,-0.0296685,true
has_anyOf__AND__has_minItems,has_anyOf,has_minItems,109,4851,0.0219758,1,189,109,4851,0.00917431,0.038961,0.235474,-0.0297867,true
has_allOf__AND__has_items,has_allOf,has_items,112,4848,0.0225806,1,189,112,4848,0.00892857,0.0389851,0.229025,-0.0300566,true
has_allOf__AND__has_ref,has_allOf,has_ref,121,4839,0.0243952,1,189,121,4839,0.00826446,0.0390577,0.211596,-0.0307932,true
has_allOf__AND__has_required,has_allOf,has_required,125,4835,0.0252016,1,189,125,4835,0.008,0.03909,0.204656,-0.03109,true
has_allOf__AND__has_defs,has_allOf,has_defs,133,4827,0.0268145,1,189,133,4827,0.0075188,0.0391548,0.192028,-0.031636,true
has_allOf__AND__has_properties,has_allOf,has_properties,148,4812,0.0298387,1,189,148,4812,0.00675676,0.0392768,0.172029,-0.0325201,true
has_anyOf__AND__has_pattern,has_anyOf,has_pattern,148,4812,0.0298387,1,189,148,4812,0.00675676,0.0392768,0.172029,-0.0325201,true
has_allOf__AND__has_type,has_allOf,has_type,149,4811,0.0300403,1,189,149,4811,0.00671141,0.039285,0.170839,-0.0325736,true
has_patternProperties__AND__has_ref,has_patternProperties,has_ref,156,4804,0.0314516,1,189,156,4804,0.00641026,0.0393422,0.162936,-0.032932,true
has_defs__AND__has_patternProperties,has_defs,has_patternProperties,157,4803,0.0316532,1,189,157,4803,0.00636943,0.0393504,0.161864,-0.032981,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,249,4711,0.0502016,1,189,249,4711,0.00401606,0.0401189,0.100104,-0.0361028,true
has_anyOf__AND__has_boolean_schema,has_anyOf,has_boolean_schema,262,4698,0.0528226,1,189,262,4698,0.00381679,0.0402299,0.0948746,-0.0364131,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,271,4689,0.0546371,1,189,271,4689,0.00369004,0.0403071,0.0915481,-0.0366171,true
has_anyOf__AND__has_defs,has_anyOf,has_defs,273,4687,0.0550403,1,189,273,4687,0.003663,0.0403243,0.0908386,-0.0366613,true
has_additionalProperties__AND__has_anyOf,has_additionalProperties,has_anyOf,275,4685,0.0554435,1,189,275,4685,0.00363636,0.0403415,0.0901395,-0.0367052,true
has_anyOf__AND__has_items,has_anyOf,has_items,323,4637,0.065121,1,189,323,4637,0.00309598,0.0407591,0.0759579,-0.0376631,true
has_anyOf__AND__has_required,has_anyOf,has_required,350,4610,0.0705645,1,189,350,4610,0.00285714,0.0409978,0.0696901,-0.0381407,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,410,4550,0.0826613,1,189,410,4550,0.00243902,0.0415385,0.0587173,-0.0390994,true
has_anyOf__AND__has_type,has_anyOf,has_type,412,4548,0.0830645,1,189,412,4548,0.00242718,0.0415567,0.0584065,-0.0391295,true
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_anyOf__AND__has_maxProperties,has_anyOf,has_maxProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_const__AND__has_not,has_const,has_not,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_default__AND__has_minProperties,has_default,has_minProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_minProperties__AND__has_not,has_minProperties,has_not,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,5,4955,0.00100806,0,190,5,4955,0,0.0383451,0,-0.0383451,true
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_allOf__AND__has_propertyNames,has_allOf,has_propertyNames,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_const__AND__has_minProperties,has_const,has_minProperties,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_default__AND__has_multipleOf,has_default,has_multipleOf,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_maxItems__AND__has_not,has_maxItems,has_not,6,4954,0.00120968,0,190,6,4954,0,0.0383528,0,-0.0383528,true
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,7,4953,0.00141129,0,190,7,4953,0,0.0383606,0,-0.0383606,true
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_const__AND__has_if_then_else,has_const,has_if_then_else,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_if_then_else__AND__has_items,has_if_then_else,has_items,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,8,4952,0.0016129,0,190,8,4952,0,0.0383683,0,-0.0383683,true
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_default__AND__has_maxProperties,has_default,has_maxProperties,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_propertyNames__AND__has_required,has_propertyNames,has_required,9,4951,0.00181452,0,190,9,4951,0,0.0383761,0,-0.0383761,true
has_allOf__AND__has_const,has_allOf,has_const,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_const__AND__has_default,has_const,has_default,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_if_then_else__AND__has_required,has_if_then_else,has_required,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_if_then_else__AND__has_type,has_if_then_else,has_type,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_items__AND__has_propertyNames,has_items,has_propertyNames,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,10,4950,0.00201613,0,190,10,4950,0,0.0383838,0,-0.0383838,true
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_anyOf__AND__has_const,has_anyOf,has_const,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_const__AND__has_patternProperties,has_const,has_patternProperties,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_propertyNames__AND__has_type,has_propertyNames,has_type,11,4949,0.00221774,0,190,11,4949,0,0.0383916,0,-0.0383916,true
has_const__AND__has_pattern,has_const,has_pattern,12,4948,0.00241935,0,190,12,4948,0,0.0383994,0,-0.0383994,true
has_default__AND__has_not,has_default,has_not,12,4948,0.00241935,0,190,12,4948,0,0.0383994,0,-0.0383994,true
has_const__AND__has_minItems,has_const,has_minItems,14,4946,0.00282258,0,190,14,4946,0,0.0384149,0,-0.0384149,true
has_const__AND__has_oneOf,has_const,has_oneOf,15,4945,0.00302419,0,190,15,4945,0,0.0384226,0,-0.0384226,true
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_not__AND__has_patternProperties,has_not,has_patternProperties,16,4944,0.00322581,0,190,16,4944,0,0.0384304,0,-0.0384304,true
has_const__AND__has_enum,has_const,has_enum,17,4943,0.00342742,0,190,17,4943,0,0.0384382,0,-0.0384382,true
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,17,4943,0.00342742,0,190,17,4943,0,0.0384382,0,-0.0384382,true
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,18,4942,0.00362903,0,190,18,4942,0,0.038446,0,-0.038446,true
has_allOf__AND__has_maximum,has_allOf,has_maximum,18,4942,0.00362903,0,190,18,4942,0,0.038446,0,-0.038446,true
has_items__AND__has_multipleOf,has_items,has_multipleOf,18,4942,0.00362903,0,190,18,4942,0,0.038446,0,-0.038446,true
has_const__AND__has_ref,has_const,has_ref,19,4941,0.00383065,0,190,19,4941,0,0.0384538,0,-0.0384538,true
has_const__AND__has_defs,has_const,has_defs,21,4939,0.00423387,0,190,21,4939,0,0.0384693,0,-0.0384693,true
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,21,4939,0.00423387,0,190,21,4939,0,0.0384693,0,-0.0384693,true
has_anyOf__AND__has_minProperties,has_anyOf,has_minProperties,22,4938,0.00443548,0,190,22,4938,0,0.0384771,0,-0.0384771,true
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,22,4938,0.00443548,0,190,22,4938,0,0.0384771,0,-0.0384771,true
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,23,4937,0.0046371,0,190,23,4937,0,0.0384849,0,-0.0384849,true
has_const__AND__has_items,has_const,has_items,24,4936,0.00483871,0,190,24,4936,0,0.0384927,0,-0.0384927,true
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,25,4935,0.00504032,0,190,25,4935,0,0.0385005,0,-0.0385005,true
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,26,4934,0.00524194,0,190,26,4934,0,0.0385083,0,-0.0385083,true
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,27,4933,0.00544355,0,190,27,4933,0,0.0385161,0,-0.0385161,true
has_minItems__AND__has_minProperties,has_minItems,has_minProperties,27,4933,0.00544355,0,190,27,4933,0,0.0385161,0,-0.0385161,true
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,27,4933,0.00544355,0,190,27,4933,0,0.0385161,0,-0.0385161,true
has_allOf__AND__has_not,has_allOf,has_not,28,4932,0.00564516,0,190,28,4932,0,0.0385239,0,-0.0385239,true
has_maxProperties__AND__has_required,has_maxProperties,has_required,28,4932,0.00564516,0,190,28,4932,0,0.0385239,0,-0.0385239,true
has_items__AND__has_maxProperties,has_items,has_maxProperties,29,4931,0.00584677,0,190,29,4931,0,0.0385317,0,-0.0385317,true
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,30,4930,0.00604839,0,190,30,4930,0,0.0385396,0,-0.0385396,true
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,31,4929,0.00625,0,190,31,4929,0,0.0385474,0,-0.0385474,true
has_boolean_schema__AND__has_const,has_boolean_schema,has_const,31,4929,0.00625,0,190,31,4929,0,0.0385474,0,-0.0385474,true
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,31,4929,0.00625,0,190,31,4929,0,0.0385474,0,-0.0385474,true
has_maxProperties__AND__has_properties,has_maxProperties,has_properties,31,4929,0.00625,0,190,31,4929,0,0.0385474,0,-0.0385474,true
has_maxProperties__AND__has_type,has_maxProperties,has_type,31,4929,0.00625,0,190,31,4929,0,0.0385474,0,-0.0385474,true
has_additionalProperties__AND__has_const,has_additionalProperties,has_const,33,4927,0.00665323,0,190,33,4927,0,0.038563,0,-0.038563,true
has_allOf__AND__has_default,has_allOf,has_default,33,4927,0.00665323,0,190,33,4927,0,0.038563,0,-0.038563,true
has_allOf__AND__has_minLength,has_allOf,has_minLength,36,4924,0.00725806,0,190,36,4924,0,0.0385865,0,-0.0385865,true
has_allOf__AND__has_minimum,has_allOf,has_minimum,40,4920,0.00806452,0,190,40,4920,0,0.0386179,0,-0.0386179,true
has_enum__AND__has_minProperties,has_enum,has_minProperties,41,4919,0.00826613,0,190,41,4919,0,0.0386257,0,-0.0386257,true
has_allOf__AND__has_anyOf,has_allOf,has_anyOf,47,4913,0.00947581,0,190,47,4913,0,0.0386729,0,-0.0386729,true
has_boolean_schema__AND__has_minProperties,has_boolean_schema,has_minProperties,61,4899,0.0122984,0,190,61,4899,0,0.0387834,0,-0.0387834,true
has_additionalProperties__AND__has_minProperties,has_additionalProperties,has_minProperties,68,4892,0.0137097,0,190,68,4892,0,0.0388389,0,-0.0388389,true
has_anyOf__AND__has_patternProperties,has_anyOf,has_patternProperties,76,4884,0.0153226,0,190,76,4884,0,0.0389025,0,-0.0389025,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,91,4869,0.0183468,0,190,91,4869,0,0.0390224,0,-0.0390224,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,99,4861,0.0199597,0,190,99,4861,0,0.0390866,0,-0.0390866,true
has_anyOf__AND__has_default,has_anyOf,has_default,106,4854,0.021371,0,190,106,4854,0,0.039143,0,-0.039143,true
has_additionalProperties__AND__has_exclusiveMaximum,has_additionalProperties,has_exclusiveMaximum,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_boolean_schema__AND__has_exclusiveMaximum,has_boolean_schema,has_exclusiveMaximum,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_const__AND__has_maxLength,has_const,has_maxLength,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_exclusiveMaximum__AND__has_items,has_exclusiveMaximum,has_items,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_exclusiveMaximum__AND__has_maxItems,has_exclusiveMaximum,has_maxItems,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_exclusiveMaximum__AND__has_minItems,has_exclusiveMaximum,has_minItems,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_exclusiveMaximum__AND__has_minimum,has_exclusiveMaximum,has_minimum,3,4957,0.000604839,1,189,3,4957,0.333333,0.0381279,8.7425,0.295205,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,4,4956,0.000806452,1,189,4,4956,0.25,0.0381356,6.55556,0.211864,false
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_const__AND__has_contains,has_const,has_contains,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_const__AND__has_exclusiveMinimum,has_const,has_exclusiveMinimum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_const__AND__has_maximum,has_const,has_maximum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_defs,has_contains,has_defs,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_enum,has_contains,has_enum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_items,has_contains,has_items,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_minItems,has_contains,has_minItems,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_pattern,has_contains,has_pattern,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_properties,has_contains,has_properties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_ref,has_contains,has_ref,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_required,has_contains,has_required,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_contains__AND__has_type,has_contains,has_type,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_content__AND__has_enum,has_content,has_enum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMinimum__AND__has_maxProperties,has_exclusiveMinimum,has_maxProperties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMinimum__AND__has_minProperties,has_exclusiveMinimum,has_minProperties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_exclusiveMinimum__AND__has_propertyNames,has_exclusiveMinimum,has_propertyNames,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_if_then_else__AND__has_maxLength,has_if_then_else,has_maxLength,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_if_then_else__AND__has_maxProperties,has_if_then_else,has_maxProperties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_if_then_else__AND__has_minProperties,has_if_then_else,has_minProperties,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
