context_family,context_feature,context_value,schema_id,test_id,test_index,expected_validity,outlines_result,failure_type,important_feature_values,schema_path,instance_preview
numeric,numeric_property_required,true,Github_easy---o13111.json,Github_easy---o13111.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_property_required=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13111.json,"{""backend_name"": ""ibmq_armonk"", ""backend_version"": ""1.2"", ""operational"": true, ""pending_jobs"": 5, ""status_msg"": ""The backend is currently operational and accepting jobs.""}"
numeric,numeric_parent_keyword,properties,Github_easy---o10065.json,Github_easy---o10065.json::test_00001,1,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10065.json,"{""matched"": -1, ""modified"": 1, ""upsertedId"": ""some_id""}"
numeric,numeric_parent_keyword,properties,Github_easy---o10091.json,Github_easy---o10091.json::test_00001,1,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10091.json,"{""paging"": {""addPageInfo"": true, ""limit"": 0}}"
numeric,numeric_parent_keyword,properties,Github_easy---o12299.json,Github_easy---o12299.json::test_00001,1,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Component 1 is running smoothly"", ""name"": ""Component 1"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""message"": ""Component 2 is experiencing issues"", ""name"": ""Component 2"", ""status"": ""ERROR""..."
numeric,numeric_parent_keyword,properties,Github_easy---o10065.json,Github_easy---o10065.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10065.json,"{""extraProperty"": ""extraValue"", ""matched"": 1, ""modified"": 1, ""upsertedId"": ""some_id""}"
numeric,numeric_parent_keyword,properties,Github_easy---o10093.json,Github_easy---o10093.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10093.json,"{""paging"": {""lastPage"": 0, ""limit"": 10, ""next"": """", ""page"": 1, ""previous"": """", ""total"": 5, ""uri"": ""/api/endpoint""}, ""results"": [{""id"": 1, ""name"": ""John Doe""}, {""id"": 2, ""name"": ""Jane Doe""}, {""id"": 3, ""name"": ""Bob Smith""}, {""id"": 4, ""name"": ""Alice Johnson""},..."
numeric,numeric_parent_keyword,properties,Github_easy---o10093.json,Github_easy---o10093.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10093.json,"{""paging"": {""lastPage"": 0, ""minimum value of lastPage should be 1"": ""limit""}}"
numeric,numeric_is_in_properties,true,Github_easy---o10065.json,Github_easy---o10065.json::test_00001,1,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10065.json,"{""matched"": -1, ""modified"": 1, ""upsertedId"": ""some_id""}"
numeric,numeric_is_in_properties,true,Github_easy---o10091.json,Github_easy---o10091.json::test_00001,1,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10091.json,"{""paging"": {""addPageInfo"": true, ""limit"": 0}}"
numeric,numeric_is_in_properties,true,Github_easy---o12299.json,Github_easy---o12299.json::test_00001,1,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Component 1 is running smoothly"", ""name"": ""Component 1"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""message"": ""Component 2 is experiencing issues"", ""name"": ""Component 2"", ""status"": ""ERROR""..."
numeric,numeric_is_in_properties,true,Github_easy---o10065.json,Github_easy---o10065.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10065.json,"{""extraProperty"": ""extraValue"", ""matched"": 1, ""modified"": 1, ""upsertedId"": ""some_id""}"
numeric,numeric_is_in_properties,true,Github_easy---o10093.json,Github_easy---o10093.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10093.json,"{""paging"": {""lastPage"": 0, ""limit"": 10, ""next"": """", ""page"": 1, ""previous"": """", ""total"": 5, ""uri"": ""/api/endpoint""}, ""results"": [{""id"": 1, ""name"": ""John Doe""}, {""id"": 2, ""name"": ""Jane Doe""}, {""id"": 3, ""name"": ""Bob Smith""}, {""id"": 4, ""name"": ""Alice Johnson""},..."
numeric,numeric_is_in_properties,true,Github_easy---o10093.json,Github_easy---o10093.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o10093.json,"{""paging"": {""lastPage"": 0, ""minimum value of lastPage should be 1"": ""limit""}}"
numeric,numeric_has_min_and_max,true,Github_easy---o13701.json,Github_easy---o13701.json::test_00001,1,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13701.json,"{""c"": ""continuation-token-123"", ""m"": 0, ""p"": ""example"", ""t"": ""s""}"
numeric,numeric_has_min_and_max,true,Github_easy---o13701.json,Github_easy---o13701.json::test_00004,4,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13701.json,"{""c"": ""eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6IkpvaGFuIjoiMjMwfQ"", ""m"": 0, ""p"": ""example"", ""t"": ""s""}"
numeric,numeric_has_min_and_max,true,Github_easy---o13701.json,Github_easy---o13701.json::test_00005,5,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=above_max; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13701.json,"{""c"": ""eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6IkpvaGFuIjoiMjMwfQ"", ""m"": 101, ""p"": ""example"", ""t"": ""s""}"
numeric,numeric_has_min_and_max,true,Github_easy---o13701.json,Github_easy---o13701.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13701.json,"{""c"": ""continuation-token-123"", ""d"": ""extra"", ""m"": 50, ""p"": ""example"", ""t"": ""x""}"
numeric,numeric_has_min_and_max,true,Github_easy---o17424.json,Github_easy---o17424.json::test_00006,6,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o17424.json,"{""angle"": 45.0}"
numeric,numeric_has_min_and_max,true,Github_easy---o21869.json,Github_easy---o21869.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=inside_range; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21869.json,"{""badgelist"": [{""loc"": ""invalid_uri"", ""priority"": 0.8}, {""loc"": ""https://example.com/badge2"", ""priority"": 0.5}, {""loc"": ""https://example.com/badge3""}]}"
patternProperties,additionalProperties_value,false,Github_easy---o14471.json,Github_easy---o14471.json::test_00000,0,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=2; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o14471.json,"{""Error1"": [""Error message 1"", ""Error message 2""], ""Error2"": [""Error message 3"", ""Error message 4""]}"
patternProperties,additionalProperties_value,false,Github_easy---o21847.json,Github_easy---o21847.json::test_00000,0,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21847.json,"{""dictionary"": {""1"": ""value1"", ""2"": ""value2"", ""3"": ""value3""}, ""ids"": [""id1"", ""id2"", ""id3""], ""lastTagId"": 0}"
patternProperties,additionalProperties_value,false,Github_easy---o21847.json,Github_easy---o21847.json::test_00001,1,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21847.json,"{""dictionary"": {""1"": ""value1"", ""2"": ""value2"", ""3"": ""value3""}, ""ids"": [""id1"", ""id2"", ""id3""], ""lastTagId"": 3}"
patternProperties,additionalProperties_value,false,Github_medium---o61532.json,Github_medium---o61532.json::test_00000,0,valid,accepted,CORRECT_VALID,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o61532.json,"{""clientEntryPoint"": ""client/index.tsx"", ""dbMigrations"": ""migrations"", ""dbOverrides"": ""overrides.ts"", ""dbSchema"": ""schema"", ""dbURL"": ""postgres://my-app@localhost/my-app"", ""disableClient"": false, ""htmlTemplate"": ""index.html"", ""monorepo"": false, ""port"": 3000,..."
patternProperties,additionalProperties_value,false,Github_medium---o61532.json,Github_medium---o61532.json::test_00001,1,valid,accepted,CORRECT_VALID,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o61532.json,"{""clientEntryPoint"": ""client/index.tsx"", ""dbMigrations"": ""migrations"", ""dbOverrides"": ""overrides.ts"", ""dbSchema"": ""schema"", ""dbURL"": ""postgres://app-name@localhost/app-name"", ""disableClient"": false, ""htmlTemplate"": ""index.html"", ""monorepo"": false, ""port"": 3..."
patternProperties,patternProperties_has_additionalProperties,true,Github_easy---o14471.json,Github_easy---o14471.json::test_00000,0,valid,rejected,OVER,patternProperties_has_additionalProperties=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=2; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o14471.json,"{""Error1"": [""Error message 1"", ""Error message 2""], ""Error2"": [""Error message 3"", ""Error message 4""]}"
patternProperties,patternProperties_has_additionalProperties,true,Github_easy---o21847.json,Github_easy---o21847.json::test_00000,0,valid,rejected,OVER,patternProperties_has_additionalProperties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21847.json,"{""dictionary"": {""1"": ""value1"", ""2"": ""value2"", ""3"": ""value3""}, ""ids"": [""id1"", ""id2"", ""id3""], ""lastTagId"": 0}"
patternProperties,patternProperties_has_additionalProperties,true,Github_easy---o21847.json,Github_easy---o21847.json::test_00001,1,valid,rejected,OVER,patternProperties_has_additionalProperties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21847.json,"{""dictionary"": {""1"": ""value1"", ""2"": ""value2"", ""3"": ""value3""}, ""ids"": [""id1"", ""id2"", ""id3""], ""lastTagId"": 3}"
patternProperties,patternProperties_has_additionalProperties,true,Github_easy---o79442.json,Github_easy---o79442.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_has_additionalProperties=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=true; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o79442.json,"{""results"": {""key1"": ""value1"", ""key2"": ""value2"", ""key3"": ""value3""}}"
patternProperties,patternProperties_has_additionalProperties,true,Github_medium---o11975.json,Github_medium---o11975.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_has_additionalProperties=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=true; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=1; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o11975.json,"{""description"": ""A standard Rebel Alliance squadron."", ""faction"": ""rebel"", ""name"": ""Rebel Alliance"", ""obstacles"": [""asteroid"", ""debris"", ""gasCloud""], ""pilots"": [{""hull"": 3, ""name"": ""luke"", ""points"": 60, ""shields"": 3, ""ship"": ""xwing"", ""upgrades"": {""protonTor..."
patternProperties,patternProperties_has_additionalProperties,true,Github_medium---o61532.json,Github_medium---o61532.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_has_additionalProperties=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o61532.json,"{""clientEntryPoint"": ""client/index.tsx"", ""dbMigrations"": ""migrations"", ""dbOverrides"": ""overrides.ts"", ""dbSchema"": ""schema"", ""dbURL"": ""postgres://my-app@localhost/my-app"", ""disableClient"": false, ""htmlTemplate"": ""index.html"", ""monorepo"": false, ""port"": 3000,..."
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o36272.json,Github_easy---o36272.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o36272.json,"{""APA"": ""həloʃ"", ""IPA"": ""həloʃ"", ""Mod"": ""hello"", ""Swad"": ""helo""}"
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o36272.json,Github_easy---o36272.json::test_00001,1,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o36272.json,"{""APA"": ""həlǒ wərld"", ""IPA"": ""həloʃ wərld"", ""Mod"": ""hello world""}"
patternProperties,patternProperties_regex_has_alternation,true,Github_medium---o14405.json,Github_medium---o14405.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o14405.json,"{""BiosFiles"": {""example-bios-file"": [""0123456789abcdef0123456789abcdef"", ""fedcba9876543210fedcba9876543210""]}, ""FileTypes"": {""BIOS"": ""application/vnd.stone-romfile.example-sys"", ""RSRC"": ""application/vnd.stone-romfile.example-resource""}, ""FriendlyName"": ""Exa..."
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o45260.json,Github_easy---o45260.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=2; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o45260.json,"{""acl"": {""allow"": [""GET:/api/*"", ""POST:/api/users""], ""disallow"": [""DELETE:/api/*"", ""PUT:/api/users""]}, ""apikey"": ""1234567890abcdef"", ""domain"": ""example.com"", ""secret_hash"": ""hashed_api_secret"", ""sessions"": {""session1"": [""session_data1"", ""session_data2""], ""s..."
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o45260.json,Github_easy---o45260.json::test_00001,1,valid,accepted,CORRECT_VALID,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=2; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o45260.json,"{""acl"": {""allow"": [""GET:/api/*"", ""POST:/api/users""], ""disallow"": [""DELETE:/api/*"", ""PUT:/api/users""]}, ""apikey"": ""1234567890"", ""domain"": ""example.com"", ""secret_hash"": ""hashed_secret"", ""sessions"": {""session1"": [""user1"", ""token1""], ""session2"": [""user2"", ""toke..."
patternProperties,patternProperties_with_properties,true,Github_easy---o21848.json,Github_easy---o21848.json::test_00000,0,valid,rejected,OVER,patternProperties_with_properties=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=1; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o21848.json,"{""CacheClusterEnabled"": ""true"", ""CacheClusterSize"": ""1.6"", ""Description"": ""Example API"", ""RestApiId"": ""1234567890"", ""StageDescription"": ""Example Stage"", ""StageName"": ""exampleStage"", ""Variables"": {""exampleVariable"": ""exampleValue""}}"
patternProperties,patternProperties_with_properties,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00000,0,valid,rejected,OVER,patternProperties_with_properties=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""background"": {""1.5x"": ""#FFFFFF"", ""2x"": ""#AAAAAA""}, ""button"": {""ref"": ""primary""}, ""icon"": {""inherit"": true}, ""primary"": ""#FF0000"", ""secondary"": {""a..."
patternProperties,patternProperties_with_properties,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00001,1,valid,rejected,OVER,patternProperties_with_properties=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""accentColor"": {""en-US"": ""#FFA500"", ""fr-FR"": ""#008000""}, ""backgroundColor"": {""1.5x"": ""#C0C0C0"", ""2x"": ""#808080""}, ""buttonColor"": {""inherit"": true},..."
