feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,under_with_pair,under_without_pair,under_denominator_with,under_denominator_without,under_rate_with,under_rate_without,lift,delta,eligible_lift
has_minItems__AND__has_minProperties,has_minItems,has_minProperties,27,4933,0.00544355,0,0,134,15074,0,0,0,0,true
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,27,4933,0.00544355,0,0,127,15081,0,0,0,0,true
has_not__AND__has_pattern,has_not,has_pattern,27,4933,0.00544355,0,0,153,15055,0,0,0,0,true
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,26,4934,0.00524194,0,0,123,15085,0,0,0,0,true
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,25,4935,0.00504032,0,0,111,15097,0,0,0,0,true
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,25,4935,0.00504032,0,0,119,15089,0,0,0,0,true
has_const__AND__has_items,has_const,has_items,24,4936,0.00483871,0,0,113,15095,0,0,0,0,true
has_minLength__AND__has_not,has_minLength,has_not,24,4936,0.00483871,0,0,116,15092,0,0,0,0,true
has_minimum__AND__has_not,has_minimum,has_not,24,4936,0.00483871,0,0,121,15087,0,0,0,0,true
has_default__AND__has_maxItems,has_default,has_maxItems,23,4937,0.0046371,0,0,98,15110,0,0,0,0,true
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,23,4937,0.0046371,0,0,104,15104,0,0,0,0,true
has_anyOf__AND__has_minProperties,has_anyOf,has_minProperties,22,4938,0.00443548,0,0,111,15097,0,0,0,0,true
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,22,4938,0.00443548,0,0,94,15114,0,0,0,0,true
has_const__AND__has_defs,has_const,has_defs,21,4939,0.00423387,0,0,98,15110,0,0,0,0,true
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,21,4939,0.00423387,0,0,106,15102,0,0,0,0,true
has_minItems__AND__has_not,has_minItems,has_not,21,4939,0.00423387,0,0,101,15107,0,0,0,0,true
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,21,4939,0.00423387,0,0,91,15117,0,0,0,0,true
has_const__AND__has_ref,has_const,has_ref,19,4941,0.00383065,0,0,92,15116,0,0,0,0,true
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,18,4942,0.00362903,0,0,87,15121,0,0,0,0,true
has_allOf__AND__has_maximum,has_allOf,has_maximum,18,4942,0.00362903,0,0,95,15113,0,0,0,0,true
has_items__AND__has_multipleOf,has_items,has_multipleOf,18,4942,0.00362903,0,0,81,15127,0,0,0,0,true
has_maximum__AND__has_not,has_maximum,has_not,18,4942,0.00362903,0,0,97,15111,0,0,0,0,true
has_const__AND__has_enum,has_const,has_enum,17,4943,0.00342742,0,0,81,15127,0,0,0,0,true
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,17,4943,0.00342742,0,0,86,15122,0,0,0,0,true
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,16,4944,0.00322581,0,0,88,15120,0,0,0,0,true
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,16,4944,0.00322581,0,0,75,15133,0,0,0,0,true
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,16,4944,0.00322581,0,0,81,15127,0,0,0,0,true
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,16,4944,0.00322581,0,0,81,15127,0,0,0,0,true
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,16,4944,0.00322581,0,0,78,15130,0,0,0,0,true
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,16,4944,0.00322581,0,0,88,15120,0,0,0,0,true
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,16,4944,0.00322581,0,0,91,15117,0,0,0,0,true
has_not__AND__has_patternProperties,has_not,has_patternProperties,16,4944,0.00322581,0,0,96,15112,0,0,0,0,true
has_const__AND__has_oneOf,has_const,has_oneOf,15,4945,0.00302419,0,0,53,15155,0,0,0,0,true
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,15,4945,0.00302419,0,0,71,15137,0,0,0,0,true
has_const__AND__has_minItems,has_const,has_minItems,14,4946,0.00282258,0,0,66,15142,0,0,0,0,true
has_maxLength__AND__has_not,has_maxLength,has_not,14,4946,0.00282258,0,0,69,15139,0,0,0,0,true
has_const__AND__has_pattern,has_const,has_pattern,12,4948,0.00241935,0,0,69,15139,0,0,0,0,true
has_default__AND__has_not,has_default,has_not,12,4948,0.00241935,0,0,57,15151,0,0,0,0,true
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,11,4949,0.00221774,0,0,58,15150,0,0,0,0,true
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,11,4949,0.00221774,0,0,45,15163,0,0,0,0,true
has_anyOf__AND__has_const,has_anyOf,has_const,11,4949,0.00221774,0,0,59,15149,0,0,0,0,true
has_const__AND__has_patternProperties,has_const,has_patternProperties,11,4949,0.00221774,0,0,53,15155,0,0,0,0,true
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,11,4949,0.00221774,0,0,58,15150,0,0,0,0,true
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,11,4949,0.00221774,0,0,60,15148,0,0,0,0,true
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,11,4949,0.00221774,0,0,65,15143,0,0,0,0,true
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,11,4949,0.00221774,0,0,49,15159,0,0,0,0,true
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,11,4949,0.00221774,0,0,64,15144,0,0,0,0,true
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,11,4949,0.00221774,0,0,61,15147,0,0,0,0,true
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,11,4949,0.00221774,0,0,58,15150,0,0,0,0,true
has_propertyNames__AND__has_type,has_propertyNames,has_type,11,4949,0.00221774,0,0,58,15150,0,0,0,0,true
has_allOf__AND__has_const,has_allOf,has_const,10,4950,0.00201613,0,0,58,15150,0,0,0,0,true
has_const__AND__has_default,has_const,has_default,10,4950,0.00201613,0,0,46,15162,0,0,0,0,true
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,10,4950,0.00201613,0,0,51,15157,0,0,0,0,true
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,10,4950,0.00201613,0,0,45,15163,0,0,0,0,true
has_if_then_else__AND__has_required,has_if_then_else,has_required,10,4950,0.00201613,0,0,45,15163,0,0,0,0,true
has_if_then_else__AND__has_type,has_if_then_else,has_type,10,4950,0.00201613,0,0,45,15163,0,0,0,0,true
has_items__AND__has_propertyNames,has_items,has_propertyNames,10,4950,0.00201613,0,0,51,15157,0,0,0,0,true
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,10,4950,0.00201613,0,0,52,15156,0,0,0,0,true
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,10,4950,0.00201613,0,0,53,15155,0,0,0,0,true
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,10,4950,0.00201613,0,0,51,15157,0,0,0,0,true
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,9,4951,0.00181452,0,0,43,15165,0,0,0,0,true
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,9,4951,0.00181452,0,0,52,15156,0,0,0,0,true
has_default__AND__has_maxProperties,has_default,has_maxProperties,9,4951,0.00181452,0,0,34,15174,0,0,0,0,true
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,9,4951,0.00181452,0,0,43,15165,0,0,0,0,true
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,9,4951,0.00181452,0,0,46,15162,0,0,0,0,true
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,9,4951,0.00181452,0,0,42,15166,0,0,0,0,true
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,9,4951,0.00181452,0,0,50,15158,0,0,0,0,true
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,9,4951,0.00181452,0,0,46,15162,0,0,0,0,true
has_propertyNames__AND__has_required,has_propertyNames,has_required,9,4951,0.00181452,0,0,51,15157,0,0,0,0,true
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,8,4952,0.0016129,0,0,37,15171,0,0,0,0,true
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,8,4952,0.0016129,0,0,43,15165,0,0,0,0,true
has_const__AND__has_if_then_else,has_const,has_if_then_else,8,4952,0.0016129,0,0,40,15168,0,0,0,0,true
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,8,4952,0.0016129,0,0,35,15173,0,0,0,0,true
has_if_then_else__AND__has_items,has_if_then_else,has_items,8,4952,0.0016129,0,0,38,15170,0,0,0,0,true
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,8,4952,0.0016129,0,0,45,15163,0,0,0,0,true
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,8,4952,0.0016129,0,0,43,15165,0,0,0,0,true
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,8,4952,0.0016129,0,0,46,15162,0,0,0,0,true
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,7,4953,0.00141129,0,0,38,15170,0,0,0,0,true
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,7,4953,0.00141129,0,0,31,15177,0,0,0,0,true
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,7,4953,0.00141129,0,0,27,15181,0,0,0,0,true
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,7,4953,0.00141129,0,0,31,15177,0,0,0,0,true
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,7,4953,0.00141129,0,0,38,15170,0,0,0,0,true
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,7,4953,0.00141129,0,0,37,15171,0,0,0,0,true
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,7,4953,0.00141129,0,0,43,15165,0,0,0,0,true
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,7,4953,0.00141129,0,0,35,15173,0,0,0,0,true
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,7,4953,0.00141129,0,0,41,15167,0,0,0,0,true
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,6,4954,0.00120968,0,0,27,15181,0,0,0,0,true
has_allOf__AND__has_propertyNames,has_allOf,has_propertyNames,6,4954,0.00120968,0,0,36,15172,0,0,0,0,true
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,6,4954,0.00120968,0,0,27,15181,0,0,0,0,true
has_const__AND__has_minProperties,has_const,has_minProperties,6,4954,0.00120968,0,0,38,15170,0,0,0,0,true
has_const__AND__has_minimum,has_const,has_minimum,6,4954,0.00120968,0,0,37,15171,0,0,0,0,true
has_default__AND__has_multipleOf,has_default,has_multipleOf,6,4954,0.00120968,0,0,29,15179,0,0,0,0,true
has_maxItems__AND__has_not,has_maxItems,has_not,6,4954,0.00120968,0,0,27,15181,0,0,0,0,true
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,5,4955,0.00100806,0,0,32,15176,0,0,0,0,true
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,5,4955,0.00100806,0,0,29,15179,0,0,0,0,true
has_anyOf__AND__has_maxProperties,has_anyOf,has_maxProperties,5,4955,0.00100806,0,0,31,15177,0,0,0,0,true
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,5,4955,0.00100806,0,0,30,15178,0,0,0,0,true
has_const__AND__has_not,has_const,has_not,5,4955,0.00100806,0,0,32,15176,0,0,0,0,true
has_default__AND__has_minProperties,has_default,has_minProperties,5,4955,0.00100806,0,0,26,15182,0,0,0,0,true
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,5,4955,0.00100806,0,0,26,15182,0,0,0,0,true
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,5,4955,0.00100806,0,0,31,15177,0,0,0,0,true
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,5,4955,0.00100806,0,0,29,15179,0,0,0,0,true
has_minProperties__AND__has_not,has_minProperties,has_not,5,4955,0.00100806,0,0,32,15176,0,0,0,0,true
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,5,4955,0.00100806,0,0,30,15178,0,0,0,0,true
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,5,4955,0.00100806,0,0,26,15182,0,0,0,0,true
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,5,4955,0.00100806,0,0,18,15190,0,0,0,0,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,5,4955,0.00100806,0,0,16,15192,0,0,0,0,false
has_allOf__AND__has_if_then_else,has_allOf,has_if_then_else,4,4956,0.000806452,0,0,27,15181,0,0,0,0,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,4,4956,0.000806452,0,0,24,15184,0,0,0,0,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,4,4956,0.000806452,0,0,25,15183,0,0,0,0,false
has_default__AND__has_exclusiveMinimum,has_default,has_exclusiveMinimum,4,4956,0.000806452,0,0,11,15197,0,0,0,0,false
has_default__AND__has_propertyNames,has_default,has_propertyNames,4,4956,0.000806452,0,0,21,15187,0,0,0,0,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,4,4956,0.000806452,0,0,18,15190,0,0,0,0,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,4,4956,0.000806452,0,0,17,15191,0,0,0,0,false
has_minimum__AND__has_propertyNames,has_minimum,has_propertyNames,4,4956,0.000806452,0,0,22,15186,0,0,0,0,false
has_additionalProperties__AND__has_exclusiveMaximum,has_additionalProperties,has_exclusiveMaximum,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_allOf__AND__has_maxProperties,has_allOf,has_maxProperties,3,4957,0.000604839,0,0,25,15183,0,0,0,0,false
has_boolean_schema__AND__has_exclusiveMaximum,has_boolean_schema,has_exclusiveMaximum,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_const__AND__has_maxLength,has_const,has_maxLength,3,4957,0.000604839,0,0,9,15199,0,0,0,0,false
has_const__AND__has_minLength,has_const,has_minLength,3,4957,0.000604839,0,0,24,15184,0,0,0,0,false
has_content__AND__has_default,has_content,has_default,3,4957,0.000604839,0,0,6,15202,0,0,0,0,false
has_content__AND__has_maxLength,has_content,has_maxLength,3,4957,0.000604839,0,0,6,15202,0,0,0,0,false
has_content__AND__has_oneOf,has_content,has_oneOf,3,4957,0.000604839,0,0,6,15202,0,0,0,0,false
has_content__AND__has_properties,has_content,has_properties,3,4957,0.000604839,0,0,6,15202,0,0,0,0,false
has_content__AND__has_type,has_content,has_type,3,4957,0.000604839,0,0,6,15202,0,0,0,0,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,3,4957,0.000604839,0,0,22,15186,0,0,0,0,false
has_exclusiveMaximum__AND__has_items,has_exclusiveMaximum,has_items,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_exclusiveMaximum__AND__has_maxItems,has_exclusiveMaximum,has_maxItems,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_exclusiveMaximum__AND__has_minItems,has_exclusiveMaximum,has_minItems,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_exclusiveMaximum__AND__has_minimum,has_exclusiveMaximum,has_minimum,3,4957,0.000604839,0,0,14,15194,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,3,4957,0.000604839,0,0,24,15184,0,0,0,0,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,3,4957,0.000604839,0,0,28,15180,0,0,0,0,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,3,4957,0.000604839,0,0,22,15186,0,0,0,0,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,3,4957,0.000604839,0,0,22,15186,0,0,0,0,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,3,4957,0.000604839,0,0,18,15190,0,0,0,0,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,3,4957,0.000604839,0,0,20,15188,0,0,0,0,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,3,4957,0.000604839,0,0,19,15189,0,0,0,0,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,3,4957,0.000604839,0,0,23,15185,0,0,0,0,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,3,4957,0.000604839,0,0,12,15196,0,0,0,0,false
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,3,4957,0.000604839,0,0,19,15189,0,0,0,0,false
has_oneOf__AND__has_propertyNames,has_oneOf,has_propertyNames,3,4957,0.000604839,0,0,18,15190,0,0,0,0,false
has_const__AND__has_maxItems,has_const,has_maxItems,2,4958,0.000403226,0,0,15,15193,0,0,0,0,false
has_const__AND__has_maxProperties,has_const,has_maxProperties,2,4958,0.000403226,0,0,18,15190,0,0,0,0,false
has_const__AND__has_multipleOf,has_const,has_multipleOf,2,4958,0.000403226,0,0,11,15197,0,0,0,0,false
has_content__AND__has_required,has_content,has_required,2,4958,0.000403226,0,0,4,15204,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,2,4958,0.000403226,0,0,18,15190,0,0,0,0,false
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,4958,0.000403226,0,0,11,15197,0,0,0,0,false
has_if_then_else__AND__has_minLength,has_if_then_else,has_minLength,2,4958,0.000403226,0,0,11,15197,0,0,0,0,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,2,4958,0.000403226,0,0,13,15195,0,0,0,0,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,2,4958,0.000403226,0,0,12,15196,0,0,0,0,false
has_minLength__AND__has_propertyNames,has_minLength,has_propertyNames,2,4958,0.000403226,0,0,14,15194,0,0,0,0,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,2,4958,0.000403226,0,0,15,15193,0,0,0,0,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,2,4958,0.000403226,0,0,15,15193,0,0,0,0,false
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_const__AND__has_contains,has_const,has_contains,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_const__AND__has_exclusiveMinimum,has_const,has_exclusiveMinimum,1,4959,0.000201613,0,0,10,15198,0,0,0,0,false
has_const__AND__has_maximum,has_const,has_maximum,1,4959,0.000201613,0,0,12,15196,0,0,0,0,false
has_contains__AND__has_defs,has_contains,has_defs,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_enum,has_contains,has_enum,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_items,has_contains,has_items,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_minItems,has_contains,has_minItems,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_pattern,has_contains,has_pattern,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_properties,has_contains,has_properties,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_ref,has_contains,has_ref,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_required,has_contains,has_required,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_contains__AND__has_type,has_contains,has_type,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_content__AND__has_enum,has_content,has_enum,1,4959,0.000201613,0,0,2,15206,0,0,0,0,false
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,4959,0.000201613,0,0,4,15204,0,0,0,0,false
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,4959,0.000201613,0,0,4,15204,0,0,0,0,false
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,4959,0.000201613,0,0,4,15204,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxProperties,has_exclusiveMinimum,has_maxProperties,1,4959,0.000201613,0,0,10,15198,0,0,0,0,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,4959,0.000201613,0,0,8,15200,0,0,0,0,false
has_exclusiveMinimum__AND__has_minProperties,has_exclusiveMinimum,has_minProperties,1,4959,0.000201613,0,0,10,15198,0,0,0,0,false
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,4959,0.000201613,0,0,6,15202,0,0,0,0,false
has_exclusiveMinimum__AND__has_propertyNames,has_exclusiveMinimum,has_propertyNames,1,4959,0.000201613,0,0,4,15204,0,0,0,0,false
has_if_then_else__AND__has_maxLength,has_if_then_else,has_maxLength,1,4959,0.000201613,0,0,3,15205,0,0,0,0,false
has_if_then_else__AND__has_maxProperties,has_if_then_else,has_maxProperties,1,4959,0.000201613,0,0,8,15200,0,0,0,0,false
has_if_then_else__AND__has_minProperties,has_if_then_else,has_minProperties,1,4959,0.000201613,0,0,8,15200,0,0,0,0,false
has_maxProperties__AND__has_not,has_maxProperties,has_not,1,4959,0.000201613,0,0,7,15201,0,0,0,0,false
has_maxProperties__AND__has_propertyNames,has_maxProperties,has_propertyNames,1,4959,0.000201613,0,0,8,15200,0,0,0,0,false
has_maximum__AND__has_propertyNames,has_maximum,has_propertyNames,1,4959,0.000201613,0,0,6,15202,0,0,0,0,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,4959,0.000201613,0,0,7,15201,0,0,0,0,false
has_multipleOf__AND__has_propertyNames,has_multipleOf,has_propertyNames,1,4959,0.000201613,0,0,6,15202,0,0,0,0,false
