feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,timeout_with_pair,timeout_without_pair,timeout_denominator_with,timeout_denominator_without,timeout_rate_with,timeout_rate_without,lift,delta,eligible_lift
has_minProperties__AND__has_properties,has_minProperties,has_properties,8,87,0.0842105,0,3,8,87,0,0.0344828,0,-0.0344828,true
has_minProperties__AND__has_ref,has_minProperties,has_ref,8,87,0.0842105,0,3,8,87,0,0.0344828,0,-0.0344828,true
has_minProperties__AND__has_required,has_minProperties,has_required,8,87,0.0842105,0,3,8,87,0,0.0344828,0,-0.0344828,true
has_minProperties__AND__has_type,has_minProperties,has_type,8,87,0.0842105,0,3,8,87,0,0.0344828,0,-0.0344828,true
has_allOf__AND__has_boolean_schema,has_allOf,has_boolean_schema,9,86,0.0947368,0,3,9,86,0,0.0348837,0,-0.0348837,true
has_allOf__AND__has_minimum,has_allOf,has_minimum,9,86,0.0947368,0,3,9,86,0,0.0348837,0,-0.0348837,true
has_allOf__AND__has_enum,has_allOf,has_enum,10,85,0.105263,0,3,10,85,0,0.0352941,0,-0.0352941,true
has_allOf__AND__has_pattern,has_allOf,has_pattern,10,85,0.105263,0,3,10,85,0,0.0352941,0,-0.0352941,true
has_allOf__AND__has_required,has_allOf,has_required,10,85,0.105263,0,3,10,85,0,0.0352941,0,-0.0352941,true
has_additionalProperties__AND__has_allOf,has_additionalProperties,has_allOf,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_allOf__AND__has_defs,has_allOf,has_defs,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_allOf__AND__has_items,has_allOf,has_items,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_allOf__AND__has_properties,has_allOf,has_properties,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_allOf__AND__has_ref,has_allOf,has_ref,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_allOf__AND__has_type,has_allOf,has_type,11,84,0.115789,0,3,11,84,0,0.0357143,0,-0.0357143,true
has_anyOf__AND__has_default,has_anyOf,has_default,21,74,0.221053,0,3,21,74,0,0.0405405,0,-0.0405405,true
has_boolean_schema__AND__has_default,has_boolean_schema,has_default,26,69,0.273684,0,3,26,69,0,0.0434783,0,-0.0434783,true
has_additionalProperties__AND__has_default,has_additionalProperties,has_default,29,66,0.305263,0,3,29,66,0,0.0454545,0,-0.0454545,true
has_default__AND__has_ref,has_default,has_ref,29,66,0.305263,0,3,29,66,0,0.0454545,0,-0.0454545,true
has_default__AND__has_defs,has_default,has_defs,31,64,0.326316,0,3,31,64,0,0.046875,0,-0.046875,true
has_properties__AND__has_type,has_properties,has_type,95,0,1,3,0,95,0,0.0315789,0,inf,0.0315789,false
has_additionalProperties__AND__has_exclusiveMaximum,has_additionalProperties,has_exclusiveMaximum,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_boolean_schema__AND__has_exclusiveMaximum,has_boolean_schema,has_exclusiveMaximum,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_items,has_exclusiveMaximum,has_items,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_maxItems,has_exclusiveMaximum,has_maxItems,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_minItems,has_exclusiveMaximum,has_minItems,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_minimum,has_exclusiveMaximum,has_minimum,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,3,92,0.0315789,1,2,3,92,0.333333,0.0217391,15.3333,0.311594,false
has_default__AND__has_maximum,has_default,has_maximum,4,91,0.0421053,1,2,4,91,0.25,0.021978,11.375,0.228022,false
has_minItems__AND__has_not,has_minItems,has_not,4,91,0.0421053,1,2,4,91,0.25,0.021978,11.375,0.228022,false
has_not__AND__has_oneOf,has_not,has_oneOf,4,91,0.0421053,1,2,4,91,0.25,0.021978,11.375,0.228022,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_default__AND__has_maxItems,has_default,has_maxItems,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_default__AND__has_maxLength,has_default,has_maxLength,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_default__AND__has_minLength,has_default,has_minLength,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_default__AND__has_multipleOf,has_default,has_multipleOf,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_maxItems__AND__has_patternProperties,has_maxItems,has_patternProperties,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_minLength__AND__has_patternProperties,has_minLength,has_patternProperties,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,1,94,0.0105263,0,3,1,94,0,0.0319149,0,-0.0319149,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_anyOf__AND__has_patternProperties,has_anyOf,has_patternProperties,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_oneOf__AND__has_patternProperties,has_oneOf,has_patternProperties,2,93,0.0210526,0,3,2,93,0,0.0322581,0,-0.0322581,false
has_allOf__AND__has_minItems,has_allOf,has_minItems,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_boolean_schema__AND__has_patternProperties,has_boolean_schema,has_patternProperties,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_default__AND__has_oneOf,has_default,has_oneOf,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,3,92,0.0315789,0,3,3,92,0,0.0326087,0,-0.0326087,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_additionalProperties__AND__has_patternProperties,has_additionalProperties,has_patternProperties,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_allOf__AND__has_not,has_allOf,has_not,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
has_pattern__AND__has_patternProperties,has_pattern,has_patternProperties,4,91,0.0421053,0,3,4,91,0,0.032967,0,-0.032967,false
