feature_pair,feature_a,feature_b,n_schemas,support,timeout_rate,under_rate,over_rate
has_maximum__AND__has_not,has_maximum,has_not,10,0.0024558,0,0.04,0.666667
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,10,0.0024558,0,0.0731707,0.5625
has_maxLength__AND__has_not,has_maxLength,has_not,9,0.00221022,0,0.0681818,0.714286
has_anyOf__AND__has_minProperties,has_anyOf,has_minProperties,8,0.00196464,0,0.075,0.583333
has_const__AND__has_default,has_const,has_default,8,0.00196464,0,0.0689655,0.333333
has_const__AND__has_pattern,has_const,has_pattern,8,0.00196464,0,0,0.714286
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,7,0.00171906,0,0.0416667,0.666667
has_anyOf__AND__has_const,has_anyOf,has_const,6,0.00147348,0,0,0.666667
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,6,0.00147348,0,0.358974,0.1
has_not__AND__has_patternProperties,has_not,has_patternProperties,6,0.00147348,0,0,1
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,5,0.0012279,0,0,1
has_const__AND__has_patternProperties,has_const,has_patternProperties,5,0.0012279,0,0,0.777778
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,5,0.0012279,0,0.0666667,0.875
has_if_then_else__AND__has_required,has_if_then_else,has_required,5,0.0012279,0,0.0666667,0.875
has_if_then_else__AND__has_type,has_if_then_else,has_type,5,0.0012279,0,0.0666667,0.875
has_maxItems__AND__has_not,has_maxItems,has_not,5,0.0012279,0,0.0416667,0.555556
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,5,0.0012279,0,0.0833333,0.666667
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,4,0.000982318,0,0,1
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,0.000982318,0,0,1
has_default__AND__has_not,has_default,has_not,4,0.000982318,0,0.153846,0.625
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,4,0.000982318,0,0,1
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,4,0.000982318,0,0.0833333,0.833333
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,4,0.000982318,0,0.172414,0.166667
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,0.000982318,0,0,0.857143
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,4,0.000982318,0,0,0.714286
has_minProperties__AND__has_not,has_minProperties,has_not,4,0.000982318,0,0,1
has_additionalProperties__AND__has_exclusiveMaximum,has_additionalProperties,has_exclusiveMaximum,3,0.000736739,0,0,1
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,3,0.000736739,0,0,0.6
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,3,0.000736739,0,0,1
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,3,0.000736739,0,0,1
has_boolean_schema__AND__has_exclusiveMaximum,has_boolean_schema,has_exclusiveMaximum,3,0.000736739,0,0,1
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,3,0.000736739,0,0,0.6
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,3,0.000736739,0,0,1
has_const__AND__has_maxLength,has_const,has_maxLength,3,0.000736739,0,0.333333,0.6
has_const__AND__has_minProperties,has_const,has_minProperties,3,0.000736739,0,0,0.6
has_const__AND__has_minimum,has_const,has_minimum,3,0.000736739,0,0.125,0.2
has_const__AND__has_not,has_const,has_not,3,0.000736739,0,0.133333,0.8
has_default__AND__has_maxProperties,has_default,has_maxProperties,3,0.000736739,0,0,0
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,3,0.000736739,0,0.0625,0.2
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,3,0.000736739,0,0,1
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,3,0.000736739,0,0.25,0.333333
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_items,has_exclusiveMaximum,has_items,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_maxItems,has_exclusiveMaximum,has_maxItems,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_minItems,has_exclusiveMaximum,has_minItems,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_minimum,has_exclusiveMaximum,has_minimum,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,3,0.000736739,0,0,1
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,3,0.000736739,0,0,1
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,3,0.000736739,0,0.642857,0.333333
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,3,0.000736739,0,0.444444,0.4
has_if_then_else__AND__has_items,has_if_then_else,has_items,3,0.000736739,0,0,1
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,3,0.000736739,0,0,1
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,3,0.000736739,0,0,1
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,3,0.000736739,0,0,0.75
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,3,0.000736739,0,0.0625,0.2
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,3,0.000736739,0,0,1
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,3,0.000736739,0,0,1
has_propertyNames__AND__has_required,has_propertyNames,has_required,3,0.000736739,0,0,1
has_propertyNames__AND__has_type,has_propertyNames,has_type,3,0.000736739,0,0,1
has_allOf__AND__has_const,has_allOf,has_const,2,0.000491159,0,0.4,0.25
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,2,0.000491159,0,0.0833333,0.333333
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,0.000491159,0,0.0833333,0.333333
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,2,0.000491159,0,0,1
has_const__AND__has_minLength,has_const,has_minLength,2,0.000491159,0,0,0.5
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,0.000491159,0,0,1
has_content__AND__has_default,has_content,has_default,2,0.000491159,0,0,0
has_content__AND__has_maxLength,has_content,has_maxLength,2,0.000491159,0,0,0
has_content__AND__has_oneOf,has_content,has_oneOf,2,0.000491159,0,0,0
has_content__AND__has_properties,has_content,has_properties,2,0.000491159,0,0,0
has_content__AND__has_type,has_content,has_type,2,0.000491159,0,0,0
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,2,0.000491159,0,0.5,0.5
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,2,0.000491159,0,0,1
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,2,0.000491159,0,0.142857,0
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,2,0.000491159,0,0.277778,0
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,0.000491159,0,0,0.5
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,2,0.000491159,0,0.277778,0
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,2,0.000491159,0,0.5,0.5
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,2,0.000491159,0,0,1
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,2,0.000491159,0,0,1
has_items__AND__has_propertyNames,has_items,has_propertyNames,2,0.000491159,0,0,1
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,2,0.000491159,0,0,0.5
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,2,0.000491159,0,0,0.666667
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,2,0.000491159,0,0.0769231,0.333333
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,2,0.000491159,0,0,1
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,0.00024558,0,0,1
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,1,0.00024558,0,0,0
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,1,0.00024558,0,0,1
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,0.00024558,0,0,1
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,1,0.00024558,0,0,0
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,1,0.00024558,0,0,1
has_const__AND__has_contains,has_const,has_contains,1,0.00024558,0,0,1
has_const__AND__has_maximum,has_const,has_maximum,1,0.00024558,0,0,0
has_contains__AND__has_defs,has_contains,has_defs,1,0.00024558,0,0,1
has_contains__AND__has_enum,has_contains,has_enum,1,0.00024558,0,0,1
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,0.00024558,0,0,1
has_contains__AND__has_items,has_contains,has_items,1,0.00024558,0,0,1
has_contains__AND__has_minItems,has_contains,has_minItems,1,0.00024558,0,0,1
has_contains__AND__has_pattern,has_contains,has_pattern,1,0.00024558,0,0,1
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,0.00024558,0,0,1
has_contains__AND__has_properties,has_contains,has_properties,1,0.00024558,0,0,1
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,0.00024558,0,0,1
has_contains__AND__has_ref,has_contains,has_ref,1,0.00024558,0,0,1
has_contains__AND__has_required,has_contains,has_required,1,0.00024558,0,0,1
has_contains__AND__has_type,has_contains,has_type,1,0.00024558,0,0,1
has_content__AND__has_enum,has_content,has_enum,1,0.00024558,0,0,0
has_content__AND__has_required,has_content,has_required,1,0.00024558,0,0,0
has_default__AND__has_if_then_else,has_default,has_if_then_else,1,0.00024558,0,0,1
has_default__AND__has_minProperties,has_default,has_minProperties,1,0.00024558,0,0,0
has_default__AND__has_multipleOf,has_default,has_multipleOf,1,0.00024558,0,0,1
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,0.00024558,0,0.25,0
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,0.00024558,0,0,0
has_if_then_else__AND__has_not,has_if_then_else,has_not,1,0.00024558,0,0,1
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,1,0.00024558,0,0,1
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,1,0.00024558,0,0,1
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,0.00024558,0,0,1
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,0.00024558,0,0,1
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,1,0.00024558,0,0,1
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,1,0.00024558,0,0,1
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,1,0.00024558,0,0,1
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,0.00024558,0,0,1
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,0.00024558,0,0.142857,0
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,1,0.00024558,0,0,1
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,0.00024558,0,0,1
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,1,0.00024558,0,0,1
