feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_minimum__AND__has_properties,has_minimum,has_properties,302,1521,0.165661,364,1904,516,2575,0.705426,0.739417,0.95403,-0.0339911,true
has_minimum__AND__has_type,has_minimum,has_type,302,1521,0.165661,364,1904,516,2575,0.705426,0.739417,0.95403,-0.0339911,true
has_default__AND__has_minimum,has_default,has_minimum,130,1693,0.071311,153,2115,218,2873,0.701835,0.736164,0.953367,-0.0343294,true
has_anyOf__AND__has_required,has_anyOf,has_required,84,1739,0.0460779,100,2168,143,2948,0.699301,0.735414,0.950894,-0.0361131,true
has_enum__AND__has_minimum,has_enum,has_minimum,111,1712,0.0608886,132,2136,189,2902,0.698413,0.736044,0.948873,-0.0376314,true
has_default__AND__has_ref,has_default,has_ref,54,1769,0.0296215,71,2197,102,2989,0.696078,0.735028,0.947009,-0.03895,true
has_anyOf__AND__has_enum,has_anyOf,has_enum,52,1771,0.0285244,61,2207,88,3003,0.693182,0.734932,0.943192,-0.0417499,true
has_default__AND__has_defs,has_default,has_defs,61,1762,0.0334613,78,2190,113,2978,0.690265,0.735393,0.938635,-0.0451274,true
has_properties__AND__has_required,has_properties,has_required,1365,458,0.748766,1684,584,2332,759,0.722127,0.769433,0.938518,-0.0473065,true
has_required__AND__has_type,has_required,has_type,1365,458,0.748766,1684,584,2332,759,0.722127,0.769433,0.938518,-0.0473065,true
has_default__AND__has_required,has_default,has_required,389,1434,0.213385,453,1815,652,2439,0.694785,0.744157,0.933654,-0.0493722,true
has_minimum__AND__has_pattern,has_minimum,has_pattern,89,1734,0.0488206,103,2165,150,2941,0.686667,0.736144,0.932788,-0.0494775,true
has_minimum__AND__has_ref,has_minimum,has_ref,62,1761,0.0340099,74,2194,108,2983,0.685185,0.735501,0.93159,-0.050316,true
has_boolean_schema__AND__has_default,has_boolean_schema,has_default,199,1624,0.109161,227,2041,330,2761,0.687879,0.739225,0.930541,-0.0513461,true
has_anyOf__AND__has_ref,has_anyOf,has_ref,60,1763,0.0329128,69,2199,101,2990,0.683168,0.735452,0.92891,-0.0522832,true
has_defs__AND__has_minimum,has_defs,has_minimum,61,1762,0.0334613,72,2196,106,2985,0.679245,0.735678,0.923291,-0.0564331,true
has_anyOf__AND__has_minLength,has_anyOf,has_minLength,25,1798,0.0137137,29,2239,43,3048,0.674419,0.73458,0.918101,-0.0601614,true
has_anyOf__AND__has_properties,has_anyOf,has_properties,92,1731,0.0504663,105,2163,156,2935,0.673077,0.736968,0.913306,-0.0638907,true
has_anyOf__AND__has_type,has_anyOf,has_type,92,1731,0.0504663,105,2163,156,2935,0.673077,0.736968,0.913306,-0.0638907,true
has_maxItems__AND__has_required,has_maxItems,has_required,57,1766,0.0312671,63,2205,94,2997,0.670213,0.735736,0.910942,-0.065523,true
has_additionalProperties__AND__has_default,has_additionalProperties,has_default,213,1610,0.11684,241,2027,358,2733,0.673184,0.741676,0.907653,-0.0684915,true
has_maxItems__AND__has_minItems,has_maxItems,has_minItems,49,1774,0.0268788,53,2215,80,3011,0.6625,0.735636,0.900581,-0.073136,true
has_default__AND__has_maximum,has_default,has_maximum,45,1778,0.0246846,51,2217,79,3012,0.64557,0.736056,0.877066,-0.0904862,true
has_default__AND__has_minItems,has_default,has_minItems,29,1794,0.0159078,30,2238,53,3038,0.566038,0.736669,0.768375,-0.170631,true
has_anyOf__AND__has_default,has_anyOf,has_default,12,1811,0.00658256,11,2257,23,3068,0.478261,0.735658,0.650113,-0.257398,true
has_const__AND__has_defs,has_const,has_defs,11,1812,0.00603401,19,2249,19,3072,1,0.732096,1.36594,0.267904,false
has_minProperties__AND__has_pattern,has_minProperties,has_pattern,11,1812,0.00603401,19,2249,19,3072,1,0.732096,1.36594,0.267904,false
has_anyOf__AND__has_patternProperties,has_anyOf,has_patternProperties,11,1812,0.00603401,18,2250,18,3073,1,0.732184,1.36578,0.267816,false
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,10,1813,0.00548546,18,2250,18,3073,1,0.732184,1.36578,0.267816,false
has_enum__AND__has_minProperties,has_enum,has_minProperties,10,1813,0.00548546,16,2252,16,3075,1,0.732358,1.36545,0.267642,false
has_items__AND__has_maxProperties,has_items,has_maxProperties,10,1813,0.00548546,15,2253,15,3076,1,0.732445,1.36529,0.267555,false
has_maxProperties__AND__has_properties,has_maxProperties,has_properties,10,1813,0.00548546,15,2253,15,3076,1,0.732445,1.36529,0.267555,false
has_maxProperties__AND__has_type,has_maxProperties,has_type,10,1813,0.00548546,15,2253,15,3076,1,0.732445,1.36529,0.267555,false
has_const__AND__has_ref,has_const,has_ref,9,1814,0.00493692,15,2253,15,3076,1,0.732445,1.36529,0.267555,false
has_minItems__AND__has_not,has_minItems,has_not,9,1814,0.00493692,14,2254,14,3077,1,0.732532,1.36513,0.267468,false
has_const__AND__has_oneOf,has_const,has_oneOf,7,1816,0.00383982,13,2255,13,3078,1,0.732619,1.36497,0.267381,false
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,7,1816,0.00383982,13,2255,13,3078,1,0.732619,1.36497,0.267381,false
has_anyOf__AND__has_not,has_anyOf,has_not,8,1815,0.00438837,12,2256,12,3079,1,0.732705,1.3648,0.267295,false
has_maxProperties__AND__has_required,has_maxProperties,has_required,7,1816,0.00383982,12,2256,12,3079,1,0.732705,1.3648,0.267295,false
has_minLength__AND__has_not,has_minLength,has_not,6,1817,0.00329128,10,2258,10,3081,1,0.732879,1.36448,0.267121,false
has_additionalProperties__AND__has_maxProperties,has_additionalProperties,has_maxProperties,7,1816,0.00383982,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_boolean_schema__AND__has_maxProperties,has_boolean_schema,has_maxProperties,7,1816,0.00383982,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,7,1816,0.00383982,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_anyOf__AND__has_const,has_anyOf,has_const,6,1817,0.00329128,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_anyOf__AND__has_minProperties,has_anyOf,has_minProperties,6,1817,0.00329128,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_const__AND__has_patternProperties,has_const,has_patternProperties,5,1818,0.00274273,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,5,1818,0.00274273,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,5,1818,0.00274273,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_minimum__AND__has_not,has_minimum,has_not,5,1818,0.00274273,9,2259,9,3082,1,0.732966,1.36432,0.267034,false
has_default__AND__has_not,has_default,has_not,4,1819,0.00219419,8,2260,8,3083,1,0.733052,1.36416,0.266948,false
has_anyOf__AND__has_maxItems,has_anyOf,has_maxItems,5,1818,0.00274273,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_allOf__AND__has_maximum,has_allOf,has_maximum,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_if_then_else__AND__has_required,has_if_then_else,has_required,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_if_then_else__AND__has_type,has_if_then_else,has_type,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_minProperties__AND__has_oneOf,has_minProperties,has_oneOf,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_not__AND__has_pattern,has_not,has_pattern,4,1819,0.00219419,7,2261,7,3084,1,0.733139,1.364,0.266861,false
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,4,1819,0.00219419,6,2262,6,3085,1,0.733225,1.36384,0.266775,false
has_not__AND__has_patternProperties,has_not,has_patternProperties,4,1819,0.00219419,6,2262,6,3085,1,0.733225,1.36384,0.266775,false
has_allOf__AND__has_patternProperties,has_allOf,has_patternProperties,3,1820,0.00164564,6,2262,6,3085,1,0.733225,1.36384,0.266775,false
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,3,1820,0.00164564,6,2262,6,3085,1,0.733225,1.36384,0.266775,false
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_const__AND__has_minProperties,has_const,has_minProperties,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_const__AND__has_minimum,has_const,has_minimum,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_const__AND__has_not,has_const,has_not,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_if_then_else__AND__has_items,has_if_then_else,has_items,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_maxItems__AND__has_not,has_maxItems,has_not,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,3,1820,0.00164564,5,2263,5,3086,1,0.733312,1.36368,0.266688,false
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_propertyNames__AND__has_required,has_propertyNames,has_required,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_propertyNames__AND__has_type,has_propertyNames,has_type,3,1820,0.00164564,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_allOf__AND__has_const,has_allOf,has_const,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_const__AND__has_maxLength,has_const,has_maxLength,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_maxLength__AND__has_not,has_maxLength,has_not,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,2,1821,0.00109709,4,2264,4,3087,1,0.733398,1.36352,0.266602,false
has_default__AND__has_maxProperties,has_default,has_maxProperties,3,1820,0.00164564,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_items__AND__has_propertyNames,has_items,has_propertyNames,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_maximum__AND__has_not,has_maximum,has_not,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,2,1821,0.00109709,3,2265,3,3088,1,0.733484,1.36336,0.266516,false
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,2,1821,0.00109709,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,1821,0.00109709,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,2,1821,0.00109709,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,2,1821,0.00109709,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_minProperties__AND__has_not,has_minProperties,has_not,2,1821,0.00109709,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_default__AND__has_minProperties,has_default,has_minProperties,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_exclusiveMinimum__AND__has_not,has_exclusiveMinimum,has_not,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,1822,0.000548546,2,2266,2,3089,1,0.733571,1.3632,0.266429,false
has_additionalProperties__AND__has_contains,has_additionalProperties,has_contains,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_anyOf__AND__has_contains,has_anyOf,has_contains,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_const__AND__has_contains,has_const,has_contains,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_const__AND__has_maximum,has_const,has_maximum,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_const__AND__has_minLength,has_const,has_minLength,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_defs,has_contains,has_defs,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_enum,has_contains,has_enum,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_if_then_else,has_contains,has_if_then_else,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_items,has_contains,has_items,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_minItems,has_contains,has_minItems,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_pattern,has_contains,has_pattern,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_patternProperties,has_contains,has_patternProperties,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_properties,has_contains,has_properties,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_propertyNames,has_contains,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_ref,has_contains,has_ref,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_required,has_contains,has_required,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_contains__AND__has_type,has_contains,has_type,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,1,1822,0.000548546,1,2267,1,3090,1,0.733657,1.36303,0.266343,false
has_anyOf__AND__has_maximum,has_anyOf,has_maximum,10,1813,0.00548546,16,2252,17,3074,0.941176,0.732596,1.28471,0.208581,false
has_enum__AND__has_multipleOf,has_enum,has_multipleOf,4,1819,0.00219419,7,2261,8,3083,0.875,0.733377,1.19311,0.141623,false
has_items__AND__has_multipleOf,has_items,has_multipleOf,4,1819,0.00219419,7,2261,8,3083,0.875,0.733377,1.19311,0.141623,false
has_const__AND__has_enum,has_const,has_enum,9,1814,0.00493692,12,2256,14,3077,0.857143,0.733182,1.16907,0.123961,false
has_const__AND__has_pattern,has_const,has_pattern,8,1815,0.00438837,12,2256,14,3077,0.857143,0.733182,1.16907,0.123961,false
has_maxItems__AND__has_maximum,has_maxItems,has_maximum,8,1815,0.00438837,11,2257,13,3078,0.846154,0.733268,1.15395,0.112885,false
has_additionalProperties__AND__has_multipleOf,has_additionalProperties,has_multipleOf,9,1814,0.00493692,15,2253,18,3073,0.833333,0.73316,1.13663,0.100174,false
has_boolean_schema__AND__has_multipleOf,has_boolean_schema,has_multipleOf,9,1814,0.00493692,15,2253,18,3073,0.833333,0.73316,1.13663,0.100174,false
has_multipleOf__AND__has_properties,has_multipleOf,has_properties,9,1814,0.00493692,15,2253,18,3073,0.833333,0.73316,1.13663,0.100174,false
has_multipleOf__AND__has_type,has_multipleOf,has_type,9,1814,0.00493692,15,2253,18,3073,0.833333,0.73316,1.13663,0.100174,false
has_allOf__AND__has_default,has_allOf,has_default,6,1817,0.00329128,10,2258,12,3079,0.833333,0.733355,1.13633,0.0999783,false
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,3,1820,0.00164564,4,2264,5,3086,0.8,0.733636,1.09046,0.0663642,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,3,1820,0.00164564,4,2264,5,3086,0.8,0.733636,1.09046,0.0663642,false
has_const__AND__has_items,has_const,has_items,11,1812,0.00603401,15,2253,19,3072,0.789474,0.733398,1.07646,0.0560752,false
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,6,1817,0.00329128,7,2261,9,3082,0.777778,0.733615,1.0602,0.0441632,false
has_allOf__AND__has_minimum,has_allOf,has_minimum,9,1814,0.00493692,13,2255,17,3074,0.764706,0.733572,1.04244,0.031134,false
has_multipleOf__AND__has_required,has_multipleOf,has_required,6,1817,0.00329128,9,2259,12,3079,0.75,0.73368,1.02224,0.0163202,false
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,2,1821,0.00109709,3,2265,4,3087,0.75,0.733722,1.02219,0.0162779,false
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,2,1821,0.00109709,3,2265,4,3087,0.75,0.733722,1.02219,0.0162779,false
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,2,1821,0.00109709,3,2265,4,3087,0.75,0.733722,1.02219,0.0162779,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,2,1821,0.00109709,3,2265,4,3087,0.75,0.733722,1.02219,0.0162779,false
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,2,1821,0.00109709,3,2265,4,3087,0.75,0.733722,1.02219,0.0162779,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,4,1819,0.00219419,5,2263,7,3084,0.714286,0.733787,0.973423,-0.0195016,false
has_const__AND__has_minItems,has_const,has_minItems,7,1816,0.00383982,9,2259,13,3078,0.692308,0.733918,0.943304,-0.0416104,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,2,1821,0.00109709,2,2266,3,3088,0.666667,0.733808,0.908503,-0.0671416,false
has_default__AND__has_maxItems,has_default,has_maxItems,4,1819,0.00219419,4,2264,6,3085,0.666667,0.733874,0.908422,-0.0672069,false
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,4,1819,0.00219419,4,2264,6,3085,0.666667,0.733874,0.908422,-0.0672069,false
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,5,1818,0.00274273,5,2263,8,3083,0.625,0.734025,0.851469,-0.109025,false
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,9,1814,0.00493692,9,2259,15,3076,0.6,0.734395,0.816999,-0.134395,false
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,9,1814,0.00493692,9,2259,15,3076,0.6,0.734395,0.816999,-0.134395,false
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,9,1814,0.00493692,9,2259,15,3076,0.6,0.734395,0.816999,-0.134395,false
has_const__AND__has_default,has_const,has_default,7,1816,0.00383982,8,2260,14,3077,0.571429,0.734482,0.778003,-0.163053,false
has_properties__AND__has_type,has_properties,has_type,1819,4,0.997806,2262,6,3085,6,0.733225,1,0.733225,-0.266775,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,1,1822,0.000548546,1,2267,2,3089,0.5,0.733894,0.681297,-0.233894,false
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,1,1822,0.000548546,1,2267,2,3089,0.5,0.733894,0.681297,-0.233894,false
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,1,1822,0.000548546,1,2267,2,3089,0.5,0.733894,0.681297,-0.233894,false
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,1,1822,0.000548546,1,2267,2,3089,0.5,0.733894,0.681297,-0.233894,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,1,1822,0.000548546,1,2267,2,3089,0.5,0.733894,0.681297,-0.233894,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,3,1820,0.00164564,2,2266,5,3086,0.4,0.734284,0.544748,-0.334284,false
has_content__AND__has_required,has_content,has_required,1,1822,0.000548546,0,2268,1,3090,0,0.733981,0,-0.733981,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,1822,0.000548546,0,2268,1,3090,0,0.733981,0,-0.733981,false
has_content__AND__has_enum,has_content,has_enum,1,1822,0.000548546,0,2268,2,3089,0,0.734218,0,-0.734218,false
has_content__AND__has_default,has_content,has_default,2,1821,0.00109709,0,2268,3,3088,0,0.734456,0,-0.734456,false
has_content__AND__has_maxLength,has_content,has_maxLength,2,1821,0.00109709,0,2268,3,3088,0,0.734456,0,-0.734456,false
has_content__AND__has_oneOf,has_content,has_oneOf,2,1821,0.00109709,0,2268,3,3088,0,0.734456,0,-0.734456,false
has_content__AND__has_properties,has_content,has_properties,2,1821,0.00109709,0,2268,3,3088,0,0.734456,0,-0.734456,false
has_content__AND__has_type,has_content,has_type,2,1821,0.00109709,0,2268,3,3088,0,0.734456,0,-0.734456,false
