feature_pair,feature_a,feature_b,n_schemas,support,timeout_rate,under_rate,over_rate
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,4,0.0045045,0,0,1
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,4,0.0045045,0,0,1
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,4,0.0045045,0,0,1
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,4,0.0045045,0,0,0.75
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,0.0045045,0,0,1
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,4,0.0045045,0,0,1
has_minimum__AND__has_propertyNames,has_minimum,has_propertyNames,4,0.0045045,0,0,1
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,4,0.0045045,0,0,1
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,4,0.0045045,0,0,1
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,4,0.0045045,0,0,1
has_allOf__AND__has_maxProperties,has_allOf,has_maxProperties,3,0.00337838,0,0,1
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,3,0.00337838,0,0,1
has_const__AND__has_minProperties,has_const,has_minProperties,3,0.00337838,0,0,1
has_const__AND__has_minimum,has_const,has_minimum,3,0.00337838,0,0,1
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,3,0.00337838,0,0,1
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,3,0.00337838,0,0,1
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,3,0.00337838,0,0,1
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,3,0.00337838,0,0,1
has_oneOf__AND__has_propertyNames,has_oneOf,has_propertyNames,3,0.00337838,0,0,1
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,2,0.00225225,0,0,1
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,0.00225225,0,0,1
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,2,0.00225225,0,0,1
has_const__AND__has_default,has_const,has_default,2,0.00225225,0,0,1
has_const__AND__has_maxItems,has_const,has_maxItems,2,0.00225225,0,0,1
has_const__AND__has_maxProperties,has_const,has_maxProperties,2,0.00225225,0,0,1
has_const__AND__has_multipleOf,has_const,has_multipleOf,2,0.00225225,0,0,1
has_const__AND__has_not,has_const,has_not,2,0.00225225,0,0,1
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,0.00225225,0,0,1
has_default__AND__has_if_then_else,has_default,has_if_then_else,2,0.00225225,0,0,1
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,2,0.00225225,0,0,1
has_if_then_else__AND__has_minLength,has_if_then_else,has_minLength,2,0.00225225,0,0,1
has_if_then_else__AND__has_not,has_if_then_else,has_not,2,0.00225225,0,0,1
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,2,0.00225225,0,0,1
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,2,0.00225225,0,0,1
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,2,0.00225225,0,0,1
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,2,0.00225225,0,0,1
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,2,0.00225225,0,0,1
has_minLength__AND__has_propertyNames,has_minLength,has_propertyNames,2,0.00225225,0,0,1
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,2,0.00225225,0,0,1
has_const__AND__has_exclusiveMinimum,has_const,has_exclusiveMinimum,1,0.00112613,0,0,1
has_const__AND__has_minLength,has_const,has_minLength,1,0.00112613,0,0,1
has_content__AND__has_default,has_content,has_default,1,0.00112613,0,0,1
has_content__AND__has_maxLength,has_content,has_maxLength,1,0.00112613,0,0,1
has_content__AND__has_oneOf,has_content,has_oneOf,1,0.00112613,0,0,1
has_content__AND__has_properties,has_content,has_properties,1,0.00112613,0,0,1
has_content__AND__has_required,has_content,has_required,1,0.00112613,0,0,1
has_content__AND__has_type,has_content,has_type,1,0.00112613,0,0,1
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,0.00112613,0,0,0
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,1,0.00112613,0,0,0
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,1,0.00112613,0,0,0
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,1,0.00112613,0,0,1
has_exclusiveMinimum__AND__has_maxProperties,has_exclusiveMinimum,has_maxProperties,1,0.00112613,0,0,1
has_exclusiveMinimum__AND__has_minProperties,has_exclusiveMinimum,has_minProperties,1,0.00112613,0,0,1
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,0.00112613,0,0,1
has_exclusiveMinimum__AND__has_propertyNames,has_exclusiveMinimum,has_propertyNames,1,0.00112613,0,0,1
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,1,0.00112613,0,0,1
has_if_then_else__AND__has_maxLength,has_if_then_else,has_maxLength,1,0.00112613,0,0,1
has_if_then_else__AND__has_maxProperties,has_if_then_else,has_maxProperties,1,0.00112613,0,0,1
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,1,0.00112613,0,0,1
has_if_then_else__AND__has_minProperties,has_if_then_else,has_minProperties,1,0.00112613,0,0,1
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,1,0.00112613,0,0,1
has_maxItems__AND__has_not,has_maxItems,has_not,1,0.00112613,0,0,1
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,1,0.00112613,0,0,1
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,0.00112613,0,0,1
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,0.00112613,0,0,1
has_maxProperties__AND__has_not,has_maxProperties,has_not,1,0.00112613,0,0,1
has_maxProperties__AND__has_propertyNames,has_maxProperties,has_propertyNames,1,0.00112613,0,0,1
has_maximum__AND__has_propertyNames,has_maximum,has_propertyNames,1,0.00112613,0,0,1
has_minProperties__AND__has_not,has_minProperties,has_not,1,0.00112613,0,0,1
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,0.00112613,0,0,1
has_multipleOf__AND__has_propertyNames,has_multipleOf,has_propertyNames,1,0.00112613,0,0,1
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,0.00112613,0,0,1
