feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,timeout_with_pair,timeout_without_pair,timeout_denominator_with,timeout_denominator_without,timeout_rate_with,timeout_rate_without,lift,delta,eligible_lift
has_minimum__AND__has_multipleOf,has_minimum,has_multipleOf,9,879,0.0101351,0,0,9,879,0,0,0,0,true
has_not__AND__has_oneOf,has_not,has_oneOf,9,879,0.0101351,0,0,9,879,0,0,0,0,true
has_additionalProperties__AND__has_propertyNames,has_additionalProperties,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_allOf__AND__has_const,has_allOf,has_const,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_allOf__AND__has_maximum,has_allOf,has_maximum,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_anyOf__AND__has_not,has_anyOf,has_not,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_boolean_schema__AND__has_propertyNames,has_boolean_schema,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_default__AND__has_not,has_default,has_not,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_defs__AND__has_propertyNames,has_defs,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_enum__AND__has_propertyNames,has_enum,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_items__AND__has_propertyNames,has_items,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_maxProperties__AND__has_pattern,has_maxProperties,has_pattern,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_maximum__AND__has_not,has_maximum,has_not,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_properties__AND__has_propertyNames,has_properties,has_propertyNames,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_propertyNames__AND__has_ref,has_propertyNames,has_ref,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_propertyNames__AND__has_type,has_propertyNames,has_type,8,880,0.00900901,0,0,8,880,0,0,0,0,true
has_const__AND__has_enum,has_const,has_enum,7,881,0.00788288,0,0,7,881,0,0,0,0,true
has_enum__AND__has_maxProperties,has_enum,has_maxProperties,7,881,0.00788288,0,0,7,881,0,0,0,0,true
has_minProperties__AND__has_patternProperties,has_minProperties,has_patternProperties,7,881,0.00788288,0,0,7,881,0,0,0,0,true
has_allOf__AND__has_propertyNames,has_allOf,has_propertyNames,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_anyOf__AND__has_propertyNames,has_anyOf,has_propertyNames,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_const__AND__has_patternProperties,has_const,has_patternProperties,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_default__AND__has_maxProperties,has_default,has_maxProperties,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_defs__AND__has_maxProperties,has_defs,has_maxProperties,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_maxProperties__AND__has_ref,has_maxProperties,has_ref,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_minItems__AND__has_multipleOf,has_minItems,has_multipleOf,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_minItems__AND__has_not,has_minItems,has_not,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_minLength__AND__has_multipleOf,has_minLength,has_multipleOf,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_propertyNames__AND__has_required,has_propertyNames,has_required,6,882,0.00675676,0,0,6,882,0,0,0,0,true
has_additionalProperties__AND__has_exclusiveMinimum,has_additionalProperties,has_exclusiveMinimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_additionalProperties__AND__has_if_then_else,has_additionalProperties,has_if_then_else,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_allOf__AND__has_exclusiveMinimum,has_allOf,has_exclusiveMinimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_anyOf__AND__has_const,has_anyOf,has_const,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_anyOf__AND__has_exclusiveMinimum,has_anyOf,has_exclusiveMinimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_anyOf__AND__has_maxLength,has_anyOf,has_maxLength,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_anyOf__AND__has_maxProperties,has_anyOf,has_maxProperties,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_const__AND__has_oneOf,has_const,has_oneOf,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_default__AND__has_multipleOf,has_default,has_multipleOf,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_defs__AND__has_exclusiveMinimum,has_defs,has_exclusiveMinimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_defs__AND__has_if_then_else,has_defs,has_if_then_else,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_enum__AND__has_if_then_else,has_enum,has_if_then_else,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_minimum,has_exclusiveMinimum,has_minimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_properties,has_exclusiveMinimum,has_properties,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_exclusiveMinimum__AND__has_type,has_exclusiveMinimum,has_type,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_if_then_else__AND__has_items,has_if_then_else,has_items,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_if_then_else__AND__has_properties,has_if_then_else,has_properties,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_if_then_else__AND__has_ref,has_if_then_else,has_ref,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_if_then_else__AND__has_required,has_if_then_else,has_required,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_if_then_else__AND__has_type,has_if_then_else,has_type,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_maxLength__AND__has_not,has_maxLength,has_not,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_maxProperties__AND__has_minProperties,has_maxProperties,has_minProperties,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_maximum__AND__has_multipleOf,has_maximum,has_multipleOf,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_minLength__AND__has_minProperties,has_minLength,has_minProperties,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_minProperties__AND__has_minimum,has_minProperties,has_minimum,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_multipleOf__AND__has_oneOf,has_multipleOf,has_oneOf,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,5,883,0.00563063,0,0,5,883,0,0,0,0,true
has_properties__AND__has_type,has_properties,has_type,888,0,1,0,0,888,0,0,0,0,0,false
has_allOf__AND__has_if_then_else,has_allOf,has_if_then_else,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_allOf__AND__has_maxItems,has_allOf,has_maxItems,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_allOf__AND__has_maxLength,has_allOf,has_maxLength,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_allOf__AND__has_minProperties,has_allOf,has_minProperties,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_boolean_schema__AND__has_if_then_else,has_boolean_schema,has_if_then_else,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_const__AND__has_if_then_else,has_const,has_if_then_else,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_const__AND__has_minItems,has_const,has_minItems,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_const__AND__has_pattern,has_const,has_pattern,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_default__AND__has_exclusiveMinimum,has_default,has_exclusiveMinimum,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_default__AND__has_minProperties,has_default,has_minProperties,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_default__AND__has_propertyNames,has_default,has_propertyNames,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_enum__AND__has_exclusiveMinimum,has_enum,has_exclusiveMinimum,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_if_then_else__AND__has_pattern,has_if_then_else,has_pattern,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_maxItems__AND__has_minProperties,has_maxItems,has_minProperties,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_maxProperties__AND__has_minItems,has_maxProperties,has_minItems,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_maximum__AND__has_minProperties,has_maximum,has_minProperties,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_minimum__AND__has_propertyNames,has_minimum,has_propertyNames,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_multipleOf__AND__has_patternProperties,has_multipleOf,has_patternProperties,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_pattern__AND__has_propertyNames,has_pattern,has_propertyNames,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_patternProperties__AND__has_propertyNames,has_patternProperties,has_propertyNames,4,884,0.0045045,0,0,4,884,0,0,0,0,false
has_allOf__AND__has_maxProperties,has_allOf,has_maxProperties,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_const__AND__has_minProperties,has_const,has_minProperties,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_const__AND__has_minimum,has_const,has_minimum,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_if_then_else__AND__has_patternProperties,has_if_then_else,has_patternProperties,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_maxLength__AND__has_minProperties,has_maxLength,has_minProperties,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_maxProperties__AND__has_oneOf,has_maxProperties,has_oneOf,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_maxProperties__AND__has_patternProperties,has_maxProperties,has_patternProperties,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_oneOf__AND__has_propertyNames,has_oneOf,has_propertyNames,3,885,0.00337838,0,0,3,885,0,0,0,0,false
has_anyOf__AND__has_if_then_else,has_anyOf,has_if_then_else,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_default,has_const,has_default,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_maxItems,has_const,has_maxItems,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_maxProperties,has_const,has_maxProperties,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_multipleOf,has_const,has_multipleOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_not,has_const,has_not,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_if_then_else__AND__has_minLength,has_if_then_else,has_minLength,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_minLength__AND__has_propertyNames,has_minLength,has_propertyNames,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,2,886,0.00225225,0,0,2,886,0,0,0,0,false
has_const__AND__has_exclusiveMinimum,has_const,has_exclusiveMinimum,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_const__AND__has_minLength,has_const,has_minLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_default,has_content,has_default,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_maxLength,has_content,has_maxLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_oneOf,has_content,has_oneOf,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_properties,has_content,has_properties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_required,has_content,has_required,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_content__AND__has_type,has_content,has_type,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_maxProperties,has_exclusiveMinimum,has_maxProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_minProperties,has_exclusiveMinimum,has_minProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_propertyNames,has_exclusiveMinimum,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_if_then_else__AND__has_maxLength,has_if_then_else,has_maxLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_if_then_else__AND__has_maxProperties,has_if_then_else,has_maxProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_if_then_else__AND__has_minProperties,has_if_then_else,has_minProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxItems__AND__has_not,has_maxItems,has_not,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxProperties__AND__has_not,has_maxProperties,has_not,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maxProperties__AND__has_propertyNames,has_maxProperties,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_maximum__AND__has_propertyNames,has_maximum,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_minProperties__AND__has_not,has_minProperties,has_not,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_multipleOf__AND__has_propertyNames,has_multipleOf,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,1,887,0.00112613,0,0,1,887,0,0,0,0,false
