context_family,context_feature,context_value,schema_id,test_id,test_index,expected_validity,outlines_result,failure_type,important_feature_values,schema_path,instance_preview
not,instance_satisfies_not_subschema,true,Github_hard---o77304.json,Github_hard---o77304.json::test_00005,5,invalid,accepted,UNDER,instance_satisfies_not_subschema=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=3; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o77304.json,"{""author"": {""email"": ""john@example.com"", ""name"": ""John Doe"", ""url"": ""https://johndoe.com""}, ""bin"": {""example"": ""bin/example.js""}, ""bugs"": {""email"": ""bugs@example.com"", ""url"": ""https://example.com/bugs""}, ""bundleDependencies"": [""example""], ""bundledDependenci..."
not,instance_satisfies_not_subschema,true,Github_hard---o65011.json,Github_hard---o65011.json::test_00006,6,invalid,rejected,CORRECT_INVALID,instance_satisfies_not_subschema=true; numeric_boundary_case=equal_min; numeric_target_type=mixed; numeric_parent_keyword=mixed; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o65011.json,"{""acceptedResourceRoles"": [""*""], ""args"": [""arg1"", ""arg2""], ""cmd"": ""sleep 1000"", ""container"": {""docker"": {""forcePullImage"": false, ""image"": ""mesosphere/janitor:latest"", ""parameters"": [], ""portMappings"": [], ""privileged"": false}, ""type"": ""DOCKER""}, ""cpus"": 0...."
not,instance_satisfies_not_subschema,true,Github_hard---o65670.json,Github_hard---o65670.json::test_00002,2,invalid,rejected,CORRECT_INVALID,instance_satisfies_not_subschema=true; numeric_boundary_case=not_applicable; numeric_target_type=integer; numeric_parent_keyword=mixed; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o65670.json,"{""app"": {""aid"": ""1234567890"", ""bundle"": ""example.com"", ""cat"": [""IAB1"", ""IAB2""], ""domain"": ""example.com"", ""keywords"": ""example, app, keywords"", ""name"": ""Example App"", ""paid"": 1, ""pdomain"": ""example.com"", ""pid"": ""1234567890"", ""pub"": ""Example Publisher"", ""ver""..."
not,instance_satisfies_not_subschema,true,Github_hard---o65670.json,Github_hard---o65670.json::test_00004,4,invalid,rejected,CORRECT_INVALID,instance_satisfies_not_subschema=true; numeric_boundary_case=not_applicable; numeric_target_type=integer; numeric_parent_keyword=mixed; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o65670.json,"{""app"": {""aid"": ""1234567890"", ""bundle"": ""com.example.app"", ""cat"": [""IAB1"", ""IAB2""], ""domain"": ""example.com"", ""keywords"": ""example, app, keywords"", ""name"": ""Example App"", ""paid"": 1, ""pdomain"": ""example.com"", ""pid"": ""1234567890"", ""pub"": ""Example Publisher"", ""..."
numeric,numeric_target_type,number,Github_easy---o12299.json,Github_easy---o12299.json::test_00001,1,invalid,accepted,UNDER,numeric_target_type=number; numeric_boundary_case=below_min; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Component 1 is running smoothly"", ""name"": ""Component 1"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""message"": ""Component 2 is experiencing issues"", ""name"": ""Component 2"", ""status"": ""ERROR""..."
numeric,numeric_target_type,number,Github_easy---o12299.json,Github_easy---o12299.json::test_00002,2,invalid,accepted,UNDER,numeric_target_type=number; numeric_boundary_case=below_min; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Component 1 is running smoothly"", ""name"": ""Component 1"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""message"": ""Component 2 is experiencing issues"", ""name"": ""Component 2"", ""status"": ""ERROR""..."
numeric,numeric_target_type,number,Github_easy---o12299.json,Github_easy---o12299.json::test_00003,3,invalid,accepted,UNDER,numeric_target_type=number; numeric_boundary_case=below_min; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Component 1 is running smoothly"", ""name"": ""Component 1"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""name"": ""Component 2"", ""status"": ""ERROR""}], ""status"": ""OK"", ""uptime"": -1}"
numeric,numeric_target_type,number,Github_easy---o12299.json,Github_easy---o12299.json::test_00006,6,invalid,rejected,CORRECT_INVALID,numeric_target_type=number; numeric_boundary_case=below_min; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12299.json,"{""components"": [{""date"": ""2022-01-01T12:00:00Z"", ""message"": ""Database is running smoothly"", ""name"": ""Database"", ""status"": ""OK""}, {""date"": ""2022-01-01T13:00:00Z"", ""message"": ""API is experiencing technical difficulties"", ""name"": ""API"", ""status"": ""UNKNOWN""}], ..."
numeric,numeric_target_type,number,Github_easy---o17424.json,Github_easy---o17424.json::test_00006,6,invalid,rejected,CORRECT_INVALID,numeric_target_type=number; numeric_boundary_case=not_applicable; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o17424.json,"{""angle"": 45.0}"
numeric,numeric_target_type,number,Github_easy---o19356.json,Github_easy---o19356.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_target_type=number; numeric_boundary_case=not_applicable; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o19356.json,"{""name"": ""Product A"", ""price"": -10.99, ""tags"": [""tag1"", ""tag2""]}"
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o12649.json,Github_easy---o12649.json::test_00001,1,invalid,accepted,UNDER,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": ""123 Main St""}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""invalid""}}"
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o12649.json,Github_easy---o12649.json::test_00002,2,invalid,accepted,UNDER,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o12649.json,"{""billing_address"": {""street_address"": ""123 Main St""}, ""shipping_address"": {""street_address"": ""456 Elm St"", ""type"": ""other""}}"
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o25976.json,Github_easy---o25976.json::test_00001,1,invalid,accepted,UNDER,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o25976.json,"{""value"": {""value1"": ""example string""}}"
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o13140.json,Github_easy---o13140.json::test_00001,1,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=allOf; combinator_branch_count_bucket=1; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o13140.json,"{""bars"": [""bar1"", 123, ""bar3""], ""foo"": ""some foo value""}"
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o27074.json,Github_easy---o27074.json::test_00002,2,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o27074.json,"{""default"": {""arguments"": ""Hello, World!"", ""description"": ""Print a message to the console"", ""options"": {""newline"": ""true""}}, ""iterations"": [{""arguments"": [""-l"", ""-a""], ""command"": ""ls"", ""description"": ""List files in the current directory"", ""options"": {""sort""..."
combinators,allOf_satisfied_branch_count_bucket,1,Github_easy---o27074.json,Github_easy---o27074.json::test_00003,3,invalid,rejected,CORRECT_INVALID,allOf_satisfied_branch_count_bucket=1; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o27074.json,"{""default"": {""arguments"": {""key"": ""value""}, ""command"": ""echo"", ""description"": ""Print a message to the console"", ""options"": {""newline"": ""true""}}, ""iterations"": [{""arguments"": [""-l"", ""-a""], ""command"": ""ls"", ""description"": ""List files in the current directory""..."
combinators,branches_have_not,true,Github_hard---o32451.json,Github_hard---o32451.json::test_00001,1,invalid,accepted,UNDER,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o32451.json,"{""Changes"": [{""Action"": ""Load"", ""Enabled"": true, ""FromArea"": {""Height"": 64, ""Width"": 64, ""X"": 0, ""Y"": 0}, ""FromFile"": ""assets/dinosaur.png"", ""LogName"": ""Dinosaur Image Patch"", ""PatchMode"": ""Invalid"", ""Target"": ""Animals/Dinosaur""}, {""Action"": ""EditData"", ""En..."
combinators,branches_have_not,true,Github_hard---o32451.json,Github_hard---o32451.json::test_00002,2,invalid,accepted,UNDER,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o32451.json,"{""Changes"": [{""Action"": ""EditImage"", ""Enabled"": true, ""FromArea"": {""Height"": 64, ""Width"": 64, ""X"": 0, ""Y"": 0}, ""FromFile"": ""assets/dinosaur.png"", ""LogName"": ""Dinosaur Image Patch"", ""PatchMode"": ""Replace"", ""Target"": ""Animals/Dinosaur.xnb"", ""ToArea"": {""Height..."
combinators,branches_have_not,true,Github_hard---o32451.json,Github_hard---o32451.json::test_00003,3,invalid,accepted,UNDER,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o32451.json,"{""Changes"": [{""Action"": ""EditImage"", ""Enabled"": true, ""FromArea"": {""Height"": 64, ""InvalidKey"": ""invalid value"", ""Width"": 64, ""X"": 0, ""Y"": 0}, ""FromFile"": ""assets/dinosaur.png"", ""LogName"": ""Dinosaur Image Patch"", ""PatchMode"": ""Replace"", ""Target"": ""Animals/Di..."
combinators,branches_have_not,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00002,2,invalid,rejected,CORRECT_INVALID,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""accentColor"": {""en-US"": ""#FFA500"", ""fr-FR"": ""#008000""}, ""backgroundColor"": {""1.5x"": ""#C0C0C0"", ""2x"": ""#808080"", ""ios"": ""#FF0000""}, ""buttonColor"": ..."
combinators,branches_have_not,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00003,3,invalid,rejected,CORRECT_INVALID,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""accentColor"": {""en-US"": ""#FFA500"", ""fr-FR"": ""#008000""}, ""backgroundColor"": {""1.5x"": ""#C0C0C0"", ""2x"": ""#808080""}, ""buttonColor"": {""inherit"": true},..."
combinators,branches_have_not,true,Github_easy---o37786.json,Github_easy---o37786.json::test_00004,4,invalid,rejected,CORRECT_INVALID,branches_have_not=true; numeric_boundary_case=not_applicable; numeric_target_type=number; numeric_parent_keyword=items; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37786.json,"{""$fallbackLanguage"": ""en-US"", ""$scaleFactor"": ""nearest"", ""$schema"": ""https://tabris.com/colors-schema.json"", ""InvalidProperty"": ""Invalid Property"", ""accentColor"": {""InvalidProperty"": ""#FF0000"", ""en-US"": ""#FFA500"", ""fr-FR"": ""#008000""}, ""backgroundColor"": {""..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_easy---o64731.json,Github_easy---o64731.json::test_00000,0,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=anyOf; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=2,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o64731.json,"{""key1"": ""value1"", ""key2"": 123, ""key3"": true, ""key4"": 45.67, ""key5"": [""array_value1"", ""array_value2""], ""key6"": {""nested_key1"": ""nested_value1"", ""nested_key2"": 789}}"
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_easy---o64731.json,Github_easy---o64731.json::test_00001,1,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=anyOf; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=2,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o64731.json,"{""key1"": ""value1"", ""key2"": 123, ""key3"": true, ""key4"": 45.67, ""key5"": {""subkey1"": ""subvalue1"", ""subkey2"": 678}, ""key6"": [""array_value1"", ""array_value2"", 901]}"
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_easy---o74561.json,Github_easy---o74561.json::test_00001,1,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o74561.json,"{""terrain_1"": [[""terrain_1"", ""terrain_2"", ""terrain_3""], [""terrain_1"", ""terrain_4""]], ""terrain_2"": [[""terrain_1"", ""terrain_2"", ""terrain_3""], [""terrain_2"", ""terrain_5""]], ""terrain_3"": [[""terrain_1"", ""terrain_2"", ""terrain_3""], [""terrain_3"", ""terrain_6""]], ""ter..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o79452.json,Github_medium---o79452.json::test_00000,0,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=true; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o79452.json,"{""packages"": [{""currentVersion"": ""1.0.0"", ""description"": ""This is a sample package."", ""framework"": true, ""images"": {""icon-large"": ""icon-large.png"", ""icon-medium"": ""icon-medium.png"", ""icon-small"": ""icon-small.png"", ""screenshots"": [""screenshot1.png"", ""screens..."
patternProperties,instance_matching_pattern_keys_count_bucket,4-5,Github_easy---o36272.json,Github_easy---o36272.json::test_00000,0,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=4-5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o36272.json,"{""APA"": ""həloʃ"", ""IPA"": ""həloʃ"", ""Mod"": ""hello"", ""Swad"": ""helo""}"
patternProperties,instance_matching_pattern_keys_count_bucket,4-5,Github_easy---o37070.json,Github_easy---o37070.json::test_00000,0,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=4-5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37070.json,"{""instruments"": {""instrument1"": {""destination"": ""destination1"", ""mode"": ""mode1""}, ""instrument2"": {""destination"": ""destination2"", ""mode"": ""mode2""}}, ""modes"": {""mode1"": [{""begin"": ""2022-01-01"", ""end"": ""2022-01-31""}, {""begin"": ""2022-02-01"", ""end"": ""2022-02-28""..."
patternProperties,instance_matching_pattern_keys_count_bucket,4-5,Github_easy---o37070.json,Github_easy---o37070.json::test_00001,1,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=4-5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o37070.json,"{""instruments"": {""instrument1"": {""destination"": ""destination1"", ""mode"": ""mode1""}, ""instrument2"": {""destination"": ""destination2"", ""mode"": ""mode2""}}, ""modes"": {""mode1"": [{""begin"": ""2022-01-01 00:00:00"", ""end"": ""2022-01-31 23:59:59""}, {""begin"": ""2022-02-01 00:..."
patternProperties,instance_matching_pattern_keys_count_bucket,4-5,Github_medium---o79452.json,Github_medium---o79452.json::test_00001,1,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=4-5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=true; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o79452.json,"{""packages"": [{""currentVersion"": ""1.0.0"", ""description"": ""This is package 1"", ""framework"": true, ""images"": {""icon-large"": ""https://example.com/icon-large.png"", ""icon-medium"": ""https://example.com/icon-medium.png"", ""icon-small"": ""https://example.com/icon-sma..."
patternProperties,instance_matching_pattern_keys_count_bucket,4-5,Github_trivial---o78117.json,Github_trivial---o78117.json::test_00000,0,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=4-5; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_trivial---o78117.json,"{""child-3"": ""https://example.com/child-3"", ""child.4"": ""https://example.com/child.4"", ""child1"": ""https://example.com/child1"", ""child2"": ""https://example.com/child2"", ""child:5"": ""https://example.com/child:5""}"
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o36272.json,Github_easy---o36272.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o36272.json,"{""APA"": ""həloʃ"", ""IPA"": ""həloʃ"", ""Mod"": ""hello"", ""Swad"": ""helo""}"
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o36272.json,Github_easy---o36272.json::test_00001,1,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o36272.json,"{""APA"": ""həlǒ wərld"", ""IPA"": ""həloʃ wərld"", ""Mod"": ""hello world""}"
patternProperties,patternProperties_regex_has_alternation,true,Github_easy---o45260.json,Github_easy---o45260.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=2; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_easy---o45260.json,"{""acl"": {""allow"": [""GET:/api/*"", ""POST:/api/users""], ""disallow"": [""DELETE:/api/*"", ""PUT:/api/users""]}, ""apikey"": ""1234567890abcdef"", ""domain"": ""example.com"", ""secret_hash"": ""hashed_api_secret"", ""sessions"": {""session1"": [""session_data1"", ""session_data2""], ""s..."
patternProperties,patternProperties_regex_has_alternation,true,Github_hard---o58639.json,Github_hard---o58639.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_regex_has_alternation=true; numeric_boundary_case=equal_min; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_hard---o58639.json,"{""browser_action"": {""default_icon"": {""19"": ""icon19.png"", ""38"": ""icon38.png""}, ""default_popup"": ""popup.html"", ""default_title"": ""My Extension""}, ""content_scripts"": [{""js"": [""contentScript.js""], ""matches"": [""<all_urls>""]}], ""default_locale"": ""en"", ""description..."
