context_family,context_feature,context_value,schema_id,test_id,test_index,expected_validity,outlines_result,failure_type,important_feature_values,schema_path,instance_preview
numeric,numeric_property_required,true,Github_medium---o10517.json,Github_medium---o10517.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_property_required=true; numeric_boundary_case=not_applicable; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10517.json,"{""purchaseOrder"": {""billTo"": {""city"": ""Anytown"", ""country"": ""US"", ""name"": ""John Doe"", ""state"": ""CA"", ""street"": ""123 Maple Street"", ""zip"": 12345}, ""comment"": ""Special instructions for this order"", ""items"": {""item"": [{""USPrice"": 10.99, ""comment"": ""This is a c..."
numeric,numeric_property_required,true,Github_medium---o10517.json,Github_medium---o10517.json::test_00003,3,invalid,rejected,CORRECT_INVALID,numeric_property_required=true; numeric_boundary_case=not_applicable; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10517.json,"{""purchaseOrder"": {""billTo"": {""city"": ""Anytown"", ""country"": ""US"", ""name"": ""John Doe"", ""state"": ""CA"", ""street"": ""123 Maple Street"", ""zip"": 12345}, ""comment"": ""Special instructions for this order"", ""items"": {""item"": [{""USPrice"": 10.99, ""comment"": ""This is a c..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00003,3,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": -10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exa..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00004,4,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00007,7,invalid,accepted,UNDER,numeric_parent_keyword=properties; numeric_boundary_case=below_min; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": -1, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example key"", ""subject"": ""Exam..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": ""I1234567890abcdef1234567890abcdef12345678"", ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exampl..."
numeric,numeric_parent_keyword,properties,Github_medium---o1.json,Github_medium---o1.json::test_00005,5,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=properties; numeric_boundary_case=inside_range; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00003,3,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": -10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exa..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00004,4,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00007,7,invalid,accepted,UNDER,numeric_is_in_properties=true; numeric_boundary_case=below_min; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": -1, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example key"", ""subject"": ""Exam..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": ""I1234567890abcdef1234567890abcdef12345678"", ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exampl..."
numeric,numeric_is_in_properties,true,Github_medium---o1.json,Github_medium---o1.json::test_00005,5,invalid,rejected,CORRECT_INVALID,numeric_is_in_properties=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o1.json,"{""corrections"": [{""author_email"": ""john.doe@example.com"", ""change_id"": [""I1234567890abcdef1234567890abcdef12345678""], ""correction_comment"": ""This is a correction comment"", ""loc"": 10, ""module"": ""example-module"", ""primary_key"": ""example_key"", ""subject"": ""Exam..."
numeric,numeric_has_min_and_max,true,Github_medium---o12610.json,Github_medium---o12610.json::test_00001,1,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=above_max; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o12610.json,"{""channel"": 166, ""htmode"": ""HT40+"", ""hwmode"": ""11g"", ""id"": ""pci-wifi-1"", ""rx_stbc"": 2, ""short_gi_20"": true, ""short_gi_40"": true, ""short_gi_80"": true, ""tx_stbc"": 2}"
numeric,numeric_has_min_and_max,true,Github_medium---o12610.json,Github_medium---o12610.json::test_00002,2,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=above_max; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o12610.json,"{""channel"": 166, ""htmode"": ""HT40+"", ""hwmode"": ""11g"", ""id"": ""pci-wifi-1"", ""rx_stbc"": 1, ""short_gi_20"": true, ""short_gi_40"": true, ""short_gi_80"": true, ""tx_stbc"": 1}"
numeric,numeric_has_min_and_max,true,Github_medium---o17417.json,Github_medium---o17417.json::test_00001,1,invalid,accepted,UNDER,numeric_has_min_and_max=true; numeric_boundary_case=above_max; numeric_target_type=mixed; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o17417.json,"{""antennaAzimuth"": 90, ""antennaBeamwidth"": 60, ""antennaDowntilt"": 10, ""antennaGain"": 15, ""antennaModel"": ""Antenna Model ABC"", ""eirpCapability"": 30, ""height"": 10, ""heightType"": ""AGL"", ""horizontalAccuracy"": 5, ""indoorDeployment"": false, ""latitude"": 91, ""longi..."
numeric,numeric_has_min_and_max,true,Github_medium---o11666.json,Github_medium---o11666.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=other; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o11666.json,"{""additionalProperty"": ""Invalid"", ""defaultValue"": ""Hello"", ""enum"": [""Hello"", ""World""], ""format"": ""byte"", ""type"": ""string""}"
numeric,numeric_has_min_and_max,true,Github_medium---o11666.json,Github_medium---o11666.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=other; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o11666.json,"{""defaultValue"": ""Hello"", ""enum"": [""Hello"", ""World""], ""format"": ""byte"", ""type"": [""boolean"", ""string""]}"
numeric,numeric_has_min_and_max,true,Github_medium---o11666.json,Github_medium---o11666.json::test_00003,3,invalid,rejected,CORRECT_INVALID,numeric_has_min_and_max=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=other; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o11666.json,"{""defaultValue"": ""Hello"", ""enum"": [""Hello"", ""World""], ""format"": ""byte"", ""invalidProperty"": ""Invalid"", ""type"": ""string""}"
numeric,numeric_parent_keyword,mixed,Github_medium---o5265.json,Github_medium---o5265.json::test_00001,1,invalid,accepted,UNDER,numeric_parent_keyword=mixed; numeric_boundary_case=equal_min; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o5265.json,"{""Acoustic attenuation"": 0, ""Atmospheric pressure freezing point"": 273.15, ""Density"": 0, ""Heat absorption fraction"": 1, ""Isobaric mass heat capacity"": 4.184, ""Name"": ""Water"", ""Speed of sound"": 1500, ""Thermal conductivity"": 0.6}"
numeric,numeric_parent_keyword,mixed,Github_medium---o5265.json,Github_medium---o5265.json::test_00002,2,invalid,accepted,UNDER,numeric_parent_keyword=mixed; numeric_boundary_case=equal_min; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o5265.json,"{""Acoustic attenuation"": 0, ""Atmospheric pressure freezing point"": 273.15, ""Density"": 0, ""Heat absorption fraction"": 1, ""Isobaric mass heat capacity"": 4.184, ""Name"": ""Water"", ""Speed of sound"": 1500, ""Thermal conductivity"": 0.6}"
numeric,numeric_parent_keyword,mixed,Github_medium---o5268.json,Github_medium---o5268.json::test_00002,2,invalid,accepted,UNDER,numeric_parent_keyword=mixed; numeric_boundary_case=equal_min; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=oneOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o5268.json,"{""Acoustic attenuation"": {""Longitudinal"": 0.01, ""Transversal"": 0.02}, ""Atmospheric pressure melting point"": 933.47, ""Density"": 0, ""Heat absorption fraction"": 1, ""Isobaric mass heat capacity"": 900, ""Name"": ""Aluminum"", ""Speed of sound"": {""Longitudinal"": 6420,..."
numeric,numeric_parent_keyword,mixed,Github_medium---o26197.json,Github_medium---o26197.json::test_00002,2,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=mixed; numeric_boundary_case=not_applicable; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=2; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o26197.json,"{""Loan"": {""AbbreviateThisReallyLongColumn"": 10, ""Amount"": 200000, ""SomeSuperLongColumnNameThatDoesntFitInPostgresUnfortunately"": 50000}, ""RealEstateOwned"": {""1"": {""Address"": {""City"": ""New York"", ""State"": ""NY"", ""Street"": ""123 Main St"", ""ZipCode"": ""10001""}, ""..."
numeric,numeric_parent_keyword,mixed,Github_medium---o26197.json,Github_medium---o26197.json::test_00003,3,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=mixed; numeric_boundary_case=not_applicable; numeric_target_type=number; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=2; combinator_type=allOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o26197.json,"{""Loan"": {""AbbreviateThisReallyLongColumn"": 10, ""Amount"": 200000, ""SomeSuperLongColumnNameThatDoesntFitInPostgresUnfortunately"": 50000}, ""RealEstateOwned"": {""1"": {""Address"": {""City"": ""New York"", ""State"": ""NY"", ""Street"": ""123 Main St"", ""ZipCode"": ""10001""}, ""..."
numeric,numeric_parent_keyword,mixed,Github_medium---o27839.json,Github_medium---o27839.json::test_00001,1,invalid,rejected,CORRECT_INVALID,numeric_parent_keyword=mixed; numeric_boundary_case=not_applicable; numeric_target_type=integer; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o27839.json,"{""description"": ""Example Security Group"", ""egressrule"": [{""cidr"": ""0.0.0.0/0"", ""icmpcode"": 0, ""icmptype"": 8, ""protocol"": ""icmp"", ""ruleid"": """"}, {""cidr"": ""10.0.0.0/16"", ""endport"": 80, ""protocol"": ""tcp"", ""ruleid"": ""tcp-rule-1"", ""startport"": 80}], ""id"": """", ""i..."
patternProperties,patternProperties_regex_has_alternation,true,Github_medium---o14405.json,Github_medium---o14405.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o14405.json,"{""BiosFiles"": {""example-bios-file"": [""0123456789abcdef0123456789abcdef"", ""fedcba9876543210fedcba9876543210""]}, ""FileTypes"": {""BIOS"": ""application/vnd.stone-romfile.example-sys"", ""RSRC"": ""application/vnd.stone-romfile.example-resource""}, ""FriendlyName"": ""Exa..."
patternProperties,patternProperties_regex_has_alternation,true,Github_medium---o14405.json,Github_medium---o14405.json::test_00001,1,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o14405.json,"{""BiosFiles"": {""example-bios-file"": [""0123456789abcdef0123456789abcdef""]}, ""FileTypes"": {""BIOS"": ""application/vnd.stone-romfile.example-sys"", ""RSRC"": ""application/vnd.stone-romfile.example-resource""}, ""FriendlyName"": ""Example Platform"", ""MaximumInputs"": 2, ..."
patternProperties,patternProperties_regex_has_alternation,true,Github_medium---o16047.json,Github_medium---o16047.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_alternation=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=3; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o16047.json,"{""internal"": {""someInternalData"": ""This is some internal data""}, ""parameters"": {""fixed"": {""independent"": {""p1"": true, ""p2"": 10}, ""perCharacter"": {""Alice"": {""p1"": true, ""p2"": 30}, ""John"": {""p1"": false, ""p2"": 20}}}, ""userDefined"": {""independent"": {""p1"": true,..."
patternProperties,additionalProperties_value,false,Github_medium---o10566.json,Github_medium---o10566.json::test_00000,0,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10566.json,"{""_id"": {""$oid"": ""5f9f1b5b9b9b9b9b9b9b9b9b""}, ""address"": {""city"": ""Anytown"", ""state"": ""CA"", ""street"": ""123 Main St"", ""zip"": ""12345""}, ""age"": 30, ""binaryData"": {""$binary"": ""SGVsbG8gd29ybGQ="", ""$type"": ""00""}, ""createdDate"": {""$date"": 1643723400}, ""isMarried"":..."
patternProperties,additionalProperties_value,false,Github_medium---o10566.json,Github_medium---o10566.json::test_00001,1,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10566.json,"{""_id"": {""$oid"": ""0123456789abcdef01234567""}, ""address"": {""city"": ""Anytown"", ""state"": ""CA"", ""street"": ""123 Main St"", ""zip"": ""12345""}, ""age"": 30, ""created"": {""$date"": 1643723400}, ""interests"": [""reading"", ""hiking"", ""coding""], ""isMarried"": false, ""name"": ""Joh..."
patternProperties,additionalProperties_value,false,Github_medium---o14405.json,Github_medium---o14405.json::test_00000,0,valid,rejected,OVER,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=4-5; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o14405.json,"{""BiosFiles"": {""example-bios-file"": [""0123456789abcdef0123456789abcdef"", ""fedcba9876543210fedcba9876543210""]}, ""FileTypes"": {""BIOS"": ""application/vnd.stone-romfile.example-sys"", ""RSRC"": ""application/vnd.stone-romfile.example-resource""}, ""FriendlyName"": ""Exa..."
patternProperties,additionalProperties_value,false,Github_medium---o61532.json,Github_medium---o61532.json::test_00000,0,valid,accepted,CORRECT_VALID,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o61532.json,"{""clientEntryPoint"": ""client/index.tsx"", ""dbMigrations"": ""migrations"", ""dbOverrides"": ""overrides.ts"", ""dbSchema"": ""schema"", ""dbURL"": ""postgres://my-app@localhost/my-app"", ""disableClient"": false, ""htmlTemplate"": ""index.html"", ""monorepo"": false, ""port"": 3000,..."
patternProperties,additionalProperties_value,false,Github_medium---o61532.json,Github_medium---o61532.json::test_00001,1,valid,accepted,CORRECT_VALID,additionalProperties_value=false; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=2; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o61532.json,"{""clientEntryPoint"": ""client/index.tsx"", ""dbMigrations"": ""migrations"", ""dbOverrides"": ""overrides.ts"", ""dbSchema"": ""schema"", ""dbURL"": ""postgres://app-name@localhost/app-name"", ""disableClient"": false, ""htmlTemplate"": ""index.html"", ""monorepo"": false, ""port"": 3..."
